,tweet,bert_predict,lstm_predict,bert_lstm_predict
2444,di webinar kmrn dibilang kalo ngga milih vaksin kecuali dgn keadaan masalahnya ngga tau ya imun lemah kuat ambilah kalo lemah jd maunya pilih sinovac pfizer moderna aja,-1,-1,1
2445,vaksin az disarankan tahun keatas vaksin sinovac lansia terus yg dibawah vaksin ini,-1,1,-1
2446,sinovac kek astrazeneca kek astra honda motor kek pokoknya yg udh kesempatan vaksin lah kelen ambil wahai rekanrekanku,1,1,1
2447,dear pak sbg rakyat indonesia baru menerima dosis vaksin sinovac minggu di puskesmas terdekat ijinkan berbagi pengalaman ide kegiatan vaksinasi berjalan efektif semoga dibantu share,1,1,1
2448,tekah diajukan kadinkes kini ada kepastian pengiriman stok vaksin sinovac untuk jatim dikirim,1,1,1
2449,waktu daftar vaksin katanya dapet az eh sekalinya hari vaksin dapetnya sinovac pengennya dapet az aja,-1,-1,-1
2450,klo vaksin jgn lupa pilih yg vaksin sinovac gais biar ga kena efek samping yg tdk diinginkan,-1,-1,-1
2451,pengaruh vaksin sinovac tingkat penjualan toko lanny bulan kedepan baru judul skripsit sekut,-1,-1,-1
2452,pasien rsud bali mandara membutuhkan donor darah golongan butuh kurang kantong darah dgn syarat vaccine sinovac jedah minggu astrazanecca bulan pernah vaksin sekali mas arif,-1,-1,1
2453,yg abis vaksin sinovac yg demam pusing gtu ga syg,-1,-1,-1
2454,alhamdulillah udah vaksin sinovac dosis pas sampe rumah rasanya nyesek setelah tenangin pikiran seseknya ilang cuma psikosomatik soalnya cek pef msh saturasi jg normal,1,-1,-1
2455,giliran vaksin namanya sinovac giliran penyakit dinamain sinovirus ngamuk ngamuk,-1,-1,-1
2456,covid kat indonesia tengah mengganas dah vaksin kali sinovac tetap mati tengah rancang terpaksa tambah satu vaksin jadikan booster mereka cuba guna moderna untuk vaksin,-1,-1,-1
2457,gua abis vaksin sinovac lemes tp gampang emosian hadeh,-1,-1,-1
2458,halo om nanya surat bukti vaksinasi covid pas kolom nama vaksin namanya coronavac ya sinovac pfizer lainya,-1,-1,-1
2459,sinovac az isu yg beredar grup wa dipercayai dipasang chip vaksin nusantara punya pak terawan ya kira penasaran kreatif bgt tunggu aja,1,-1,-1
2460,okay serious question kita dah cucuk vaccine astrazeneca sbg contoh lg kita ambil vaksin pfizer sinovac sekadar pertanyaan curious,-1,-1,-1
2461,temanteman pernah liat timeline artikel soal efek baik dr vaksin sinovac yg udah dijalankan programnya pemerintah gak ya kemarin ketemu tp lupa disimpen ada infonya tolong kasih tau ya,-1,1,-1
2462,kalo vaksin kedua dijadwalin nya sebulan berarti sinovac az ya,-1,1,-1
2463,yg udah vaksin sinovac badan anget gini gapapa ya,-1,-1,-1
2464,disini sudah divaksin dapetnya vaksin nih sinovac astra zeneca,1,-1,1
2465,jadi vaksin sinovac astra zeneca nih yang banyak laporan efek sampingnya,-1,-1,1
2466,kipi vaksin sinovac berlanjut sampe hari ya rasa rasa badan gak fresh uda minum parcet imboost dll aja kaya gak enak badan,-1,-1,-1
2467,seperti nya ga pilih sih vaksin sinovac pjizer soalnya ikut vaksin pemerintah swasta,-1,-1,-1
2468,abis vaksin batch sinovac dtg jam jam kelar dilayani lgs dinkes surabaya gedung spazio pagi,-1,-1,1
2469,vaksin pfizer modena ada indonesia efektif utk tangkal covid sinovac nan pantes byk yg terpapar,1,-1,1
2470,vaksin az jakarta dimana yak yg ktp aja kalo yg tau ditunggu infonya soalnya stocknya uda abis tinggl sinovac,1,-1,-1
2471,awetdalam kasus vaksin memang sinovac lebih murah dibanding pfizer dibanding moderna apa artinya setahun pemerintah rogok kocek untuk membelinyapikiran nakal lantas menduga ah,-1,1,-1
2472,efek vaksin sinovac beneran kuat ya bawaannya ngantuk lapar terus,1,1,1
2473,untuk meningkatkan kepercayaan masyarakat efektivitas vaksin sinovac pemerintah perlu mengumumkan ada berapa tenaga kesehatan tertular covid mengalami kali suntikan,-1,1,-1
2474,bu dok kl pernah kena gbs resiko lg dgn vaksin sinovac mohon opininya kl terima kasih,-1,1,-1
2475,warga emas skrg dpt vaksin ya sinovac selain drpd yg kene daftar az tu anyone tahu,-1,-1,-1
2476,bahagian regulatori farmasi negara npra meluluskan sinovac untuk digunakan bawah nip vaksin yang turut diluluskan ini pfizerbiontech astrazeneca,-1,-1,-1
2477,sinovac pfizer zeneca semua tu vaksin jugak yall terima jelah vaksin pun,1,1,1
2478,kalo vaksin sinovac trus kaya pusing dikit ngantuk tandanya dapet titan ya plis pengen colosal biar ngerasain punya badan tinggi gimana,-1,-1,-1
2479,banyak yg ragu vaksin sinovac sebenernya nolak ga sih ada sanksinya kalo nolak,-1,-1,-1
2480,eropa ga nerima turis vaksin sinovac ya ternyata,-1,-1,-1
2481,bukapuasa pake vaksin sinovac enak gkk,1,1,1
2482,ga ya vaksin sinovac terus ikut vaksin pfizer,-1,-1,-1
2483,pfizer sinovac astra zeneca mohon percepatkan proses vaksinasi lembab,1,-1,1
2484,mas anto tgl mau divaksin astra zeneca aprindo vaksin tuh serikat kerjaku maksudnya sinovac astra ga paham mau disuntik ga paham jenis vaksinnya,-1,-1,-1
2485,abis vaksin rsud mampang prapatan kirain dapet astrazeneca ternyata dapet vaksin sinovac,-1,-1,-1
2486,guys ayo vaksin yg vaksin udh terbukti bgt disekitar gue ngurangin gejala yg timbul covid sinovac bagus terbukti,1,1,1
2487,tuan menyebut sel darah putih bakal berbaris layaknya pla dapat vaksin sinovac sel darah putih sedang parade layaknya coldstream guards istana windsor,-1,1,1
2488,yok yg punya org dalem bantuin vaksin sinovac sy milih vaksin wajib dr kampus,-1,1,1
2489,punya anak cowo namanya corona sinovac keren nih,1,1,1
2490,yang udah vaksin pake sinovac astrazeneca,1,-1,1
2491,satgas penanganan covid memastikan vaksin covid buatan sinovac tiongkok menangkal mutasi virus covid strain telah teridentifikasi masuk indonesia untuk satgas meminta warga perlu khawatir berlebihan penyebaran virus mutasi,-1,-1,-1
2492,serius nanya vaksin sinovac gampang lapernya tu kek terus terusan ga si,-1,-1,-1
2493,vaksin yang bagus pfizersinovacampastraz vaksin selamat cara vaksin berkerja harga negara pengeluar kajianvaksin yg membezakan satu lain lfungsi vaksin tetap samamencegah dijadikan vaksin untuk menghasilkan antibody melawan covid,-1,1,1
2494,sinovac buruan deh loe minta approval negara barat sono biar gw ga ribet mo vaksin repot bgt nyari vaksin az deh,1,-1,1
2495,vaksin zeneca aja kalo sinovac engga diakui negara manapun kalo udah vaksin sinovac vaksin zeneca tuh engga yah,-1,-1,-1
2496,stlh vaksin sinovac jd gampang laper ga kenyang nya alhamdulillah efeknya nikmat nya ya allah timbangan hari angkanya nambah besar,1,-1,1
2497,gue divaksin sinovac ya kl efektivitasnya rendah az ya masa kudu vaksin vaksin jenis apapun kayanya claim gak bs deh cegah covid,-1,-1,-1
2498,bu kantor daftarin vaksin bikan sinovac azalea apa gtu astrazaneca,-1,-1,1
2499,tanya deh waktu pelayanan publik petugas medis dikasih vaksin sinovac giliran utk pemerintah dikasih astrazeneca yg efek sampingnya,-1,1,-1
2500,sebenernya vaksinasi indonesia msh pk urutan aturan ngga sih dua kali liat anak muda yg kerja perusahaan swasta pamer divaksin sinovac biofarma laporin polisi entar gue yg salah,-1,-1,-1
2501,hai jadwal vaksinasi udah dibuka yok daftar mumpung az sinovac tau cuma sisa vn amitamit kemarenan proses tesnya aja ga divalidasi bpom,-1,-1,-1
2502,sinovac boleh persyaratan vaksin keluar sih er gue pikir sinovac sinopharm nyata nyata beda produk,-1,-1,-1
2503,akhir mei kemarin indonesia kembali menerima juta dosis vaksin sinovac,1,-1,1
2504,vaksin pertamanya sinovac kedua kebagiannya astrazaneca aman gak ya secara prosedur akan dikasih yang sama suntikan pertama,-1,1,1
2505,tugas sekolah anak smp mengarang vaksin sinovac drop donk karangan bebas disini gue pusing ngejelasinnya,-1,-1,-1
2506,cerita bgt jadi beberapa minggu yg keluarga dapat jatah vaksin dr kantor papa emg papa gue awal ngga sinovac,-1,1,-1
2507,soal haji soal kuota ato vaksin sinovac masalah dana dana yg terpakai infrastruktur,-1,1,-1
2508,astrazeneca dikembangkan platform vektor adenovirus klo sinovac menggunakan platform inactivated efek stlah vaksin berat tp klo sinovac ringan klo ga kuat badan merah bintik mbamiftah,1,-1,-1
2509,vaksin request sinovac ga ya,-1,-1,-1
2510,fe lur ikutan vaksin fk uns yang tau vaksinnya pake sinovac apa gitu nanya doang gak bermasud pilih,-1,-1,-1
2511,jumat kemarin vaksin sinovac merasa sehat hari eh sabtu kemarin mulai demam suhu kisaran plus sakit kepala sakit tenggorokan bersin hari demam naik turun ditambah mual muntah diare yang abis vaksin kayak gini,-1,-1,-1
2512,bahan baku vaksin covid sinovac kembali tiba indonesia rabu juni bandara internasional soekarnohatta tangerang,1,-1,1
2513,bahan baku produksi vaksin covid kembali tiba indonesia selasa februari kali pemerintah mendatangkan juta dosis bahan baku vaksin perusahaan sinovac yg tiba bandara internasional soekarnohatta tangerang sekira pukul wib,1,-1,1
2514,niat untuk vaksin berubah bingung memilih sinovac astrazeneca,-1,1,-1
2515,ternyata vaksin aku sinovac trus biofarma boleh digabung ngak ngerti pervaksinan yuk bantu,1,-1,1
2516,yg udh vaksin klo udh dpt vaksin yg sinovacastra thankyou,1,-1,1
2517,alhamdulillah vaksin sinovac td jam semoga ga efek samping yg berat semoga ttp sehat ya semua,1,1,1
2518,fyi besok lapangan mabes polri ada vaksin umum pake sinovac jam selesai ga perlu surat domisili kerja cukup dateng aja asal punya ktp,1,-1,1
2519,btw kalo vaksin yg sinovac ada minus plusnya ga ya bisanya mana kalo mataram soalnya takut kalo yg baru takut ngedrop bgt,-1,-1,-1
2520,yg udah vaksin sinovac plii cerita efek nya gimana masa gua ngga efek yg gimanagimana demam ngga badan sakit ngga yg kata nya bakalan ngantuk puol gua kek ngantuk gua nya aja yg kaya gua ngga,-1,-1,-1
2521,orangorang gak suka vaksin buatan sinovac karena efikasinya rendah vaksin buatan barat,-1,1,-1
2522,kemarin pas antri vaksin dua ibu eh pakenya sinovac ya alhamdulillah iya kalo az gamau takut petugas puskes bu gausah milih ya alhamdulillah dikasih gratis vaksin aja aja bu bersyukur dapet jatah dulu,1,1,1
2523,dapet vaksin sinovac shot apakah gejala,-1,-1,-1
2524,jadi berita bunyinya tdk memberangkatkan haji mendapat kuota tdk mendapat kuota tdk diijinkan tdk diijinkan tidak diperbolehkan indonesia tidak diperbolehkan ibadah haji kalo vaksin sinovac udh dpt izin lho,-1,-1,-1
2525,kawan nakes abis vaksin sinovac besoknya lgsg gejala covid seminggu tadi pagi hasil tes pcr ternyata positif covid jd mesti isoma dsb bentar suntik vaksin jadinya gak lagi,-1,-1,-1
2526,dips pengalaman yg udah vaksin sinovac lurr thanks,1,1,1
2527,katanya antibodi tubuh pasca sembuh covid kuat vaksin sinovac atuh gue lebi keren,1,1,1
2528,kesan vaksin az vaksin singkat gak kerasa sakit samsek ngga linu merasa meriang terutama tenggorokan yagitudeh kliyeng tp jam oke perasaan arogan pengen bragging yg dpt sinovac feel bri ish,-1,-1,-1
2529,alhamdulillah udh vaksin pertama pakai sinovac setelah divaksin berasa pegel trs skrg ga berasa lg,1,1,1
2530,hari vaksinasi sinovac dosis rasanya jam divaksin observasi pasca suntik menit baru pulang jam pesen nasi padang pengen aja jam demam lemas pusing pegal laperan ngantukan biasalah aman,-1,-1,-1
2531,ide nih indonesia vaksin mending branding bts biar ngantri dah tuh yg vaksin sinovac bts,-1,-1,1
2532,kelantan hentikan pemberian vaksin sinovac,-1,-1,-1
2533,vaksin sinovac dosis hari kok kali pas disuntik kerasa ya,-1,-1,-1
2534,kalo vaksin dosis pertama sinovac terus dosis kedua az tuh gak ya,-1,1,-1
2535,jujurly ngeri vaksin tipe mrna sinovac tentu dapet sinopharm aja ya bayar,-1,-1,-1
2536,pengen nyari vaksin az susah ya kebanyakan pake sinovac,-1,-1,-1
2537,kemarin juta vaksin sinovac bentuk bulk bahan baku indonesia kedatangan tahap ini pemerintah mengamankan juta vaksin juta di antaranya berbentuk bulk,-1,-1,-1
2538,td jam ngerasain di vaksin sinovac sekrng bru ngerasain pegel ditmpt yg disuntik,-1,-1,-1
2539,klo vaksin yg berbayar msh az sinovac sinopharm ya ngapain beli cari yg gratisan masih kok mngkn klo kedepannya berbayar ya sekelas pfizer moderna yg termutakhir gitu buat boost dosis,-1,-1,-1
2540,jam suntik vaksin sinovac dosis pertama alhamdulillaah ngga efek yg gimanagimana bagian yg disuntik aja pegel sempet berasa ngantuk lemes sebentar kemarin habis makan langsung seger,1,-1,1
2541,alhamdullilah divaksin dgn sinovac polres kuningan dlm rangka respon vaksinasi serentak jajaran polda jabar,1,-1,1
2542,lur yg udah vaksin sinovac share ngefeknya gimana badan,-1,-1,-1
2543,pengen vaksin maunya vaksin sinovac aja,1,-1,1
2544,alhamdulillah vaksin sinovac alang anagha sme ummi dapat pfizer pun pe syukur da alhamdulillah risau kes meningkat,1,1,1
2545,vaksin yg pake astrazeneca dmn ya kebanyakan pake sinovac kalo milih pengennya astrazeneca,1,-1,1
2546,tau keresahan masyarakat vaksin sinovac,-1,1,-1
2547,yg tau gimama dapet vaksin bali untuk ktp luar umur kemarin vaksin sinovac tp yg belum alhasil ulang lg dr awal untuk vaksin astra,-1,-1,-1
2548,semoga org mau vaksin sinovac tau kalo yg disuntikkan tubuhnya virus covid tp yg udah mati jd yg merasa gejala covid ya jgn vaksin dobel dobel virusnya,-1,-1,-1
2549,vaksin sinovac kadaluarsa akhir bulan ceunah,-1,1,-1
2550,jubir vaksinasi covid kemenkes siti nadia tarmidzi mengatakan antibodi terbentuk individu disuntik vaksin covid sinovac mencapai persen hal tsb terjadi suntikan vaksin dilakukan dua dosis,-1,-1,-1
2551,orang relawan uji vaksin sinovac terjangkit corona yang gila setelah vaksin langsung gelar pesta pora prokes pikir vaksin singkirkan pandemi gila lu ndro,-1,-1,-1
2552,pemerintah gbr gak percaya dgn keefektifan vaksin sinovac maunya pk aztra zenica,-1,-1,-1
2553,ayo belum vaksin disegerakan ya memang daerah sudah posko untuk vaksin udah vaksin pakai sinovac efeknya sayang sebong hehehe oke serius aku efeknya ngga apaapa sih tangan kiri pundak tuh minta diurut hehe,-1,-1,1
2554,vaksin sinovac ga katanya dikit ah presentasinya rendah vaksin az ga katanya takut efek sampingnya berat blablabla vaksin bayar protes bayar sih nunggu vaksin yg ono aja ah kok bgt sih aduh pemerintah gimana sih yha serah idup lu ajadah,-1,-1,-1
2555,liburan lebaran dn pemudik kembali jd ujian utk nakes dn vaksin sinovac nakes bnyak yg tumbang atw,-1,-1,-1
2556,temennya korek tidak tersertifikasi halal mui ya lantas vaksin sinovac yg dikhawatirkan,-1,1,-1
2557,punya temen emt amrik terus curhat kalo indo covid parahparahnya berharapnya disini dapet vaksin moderna pas dikasih tau disini dapet vaksin sinovac kaget dia minta maaf banget amrik gabisa bantu,-1,-1,-1
2558,jadi mulai senin besok vaksin sinopharm bakal dijual kimia farma dijual vaksin sinopharm gak termasuk vaksin gratis pemerintah sinovac az cmiiw,-1,1,1
2559,alhamdulillah vaksin sinovac tahap semoga ada efek samping membuat imun semakin canggih,1,1,1
2560,kelean dapet vaksin yg jenis aku sinovac divaksin bulan maret kemaren uga ya,-1,1,-1
2561,astrazeneca sinovac jadi pertanyaan piala eropa bergulir contoh hungaria vs portugal kapasitas stadion nonton negara masih sibuk vaksin,1,-1,-1
2562,bwsok jadwal vaksin sinovac yg kedua okay tdur lbh awal ben ra mbangkong soale mesti hantri poll pkm,-1,1,-1
2563,klo vaksin mandiri pake sinovac dimana sih,-1,-1,-1
2564,katanya tingkat efikasi vaksinya tinggi vaksin az dr pd sinovac itulah yg membuat galau pilih vaksin yg,-1,1,-1
2565,ga sih org yg udh suntik vaksin kaya sinovac az ditimpa lg vaksin yg efektif kaya moderna,1,-1,-1
2566,saran punya kondisi khusus konsul dokter ya vaksin idealnya sinovacsinopharm yang muda astrazeneca pfizer buat lansia,1,1,1
2567,alhamdulillah memberanikan buat vaksin membuktikan kalo vaksin sinovac aman bahkan menit di vaksin saja efek yg rasain pegel seriusan ga kerasa tuh jarum suntik efek lengan penuh daging lemak kali yaa,1,1,-1
2568,hari sudah vaksinasi sinovac dosis puji tuhan berjalan lancar,1,-1,1
2569,yeay selesai vaksin tahap cerita vaksin covid sinovac efek samping dirasakan,1,-1,1
2570,hasil vaksin sinovac terpantau tipsi cenderung nyender loyo tetep ayo sekian wa wr wb,-1,-1,-1
2571,barusan daftar vaksin sinovac untuk tgl juli transmajuanda bekasi semoga beneran dapet aku ga parnoan disuntik,1,1,1
2572,vaksin sinovac,-1,-1,1
2573,alhamdulillaah udah dapet vaksin sinovac dosis pertama mau cari tempat vaksinasi kayaknya susah bener semangat belum,1,1,1
2574,dapat vaksin sinovac az terserahlah,-1,1,1
2575,sambil menoleh melihat pegangan mak alhamdulillah sukses vaksin dosis pertama hari sebulan dosis kedua diriku mendapat sinovac,1,1,1
2576,salut kang emil warga bandung udah uji klinis vaksin sinovac respect,1,-1,1
2577,eh nanya ding katanya kemarin dapet sinovac jarak vaksin ampe sebulan kurang hari emang kah sinovac kemarin baru restok ato gimana bukan ya allah bingung,-1,-1,-1
2578,sape dh vaksin sinovac bagi feedback,-1,1,1
2579,setau gw vaksin yg dikasih pemerintah jenis sinovac sm astra emg jenis baru,1,1,1
2580,kalo udah vaksin sinovac vaksin pfizer dak,-1,-1,-1
2581,serius baru tw klw vaksin covid macamny byk jg kirain tu sama indo kata ayah mayoritas pake sinovac trs td lewat tl katanya vaksin az lbh manjur jd pengen tp efek sampingny gede jg katany,1,-1,-1
2582,bes hbs vaksin sinovac minum kopi ga si,-1,-1,-1
2583,abis vaksin sinovac emang blh kemana dlumama chen soalnya suka nyuruh nyuruh beli itu,-1,-1,1
2584,uangnya niatnya dipake balik sby vaksin sinovac bali habis katanya,-1,-1,-1
2585,vaksin lahh ada sinovac astrazeneca jgn nunggu pfizer takutnya dpr vaknus,-1,-1,-1
2586,duhh pengen vaksin az susah bgt nyarinya gimana sinovac tp kalo ke luar negeri jepun yg diapprove vaksin buatan yurop,-1,-1,-1
2587,vaksin alhamdulilah ngerasa ngantuk aja selera makan ga laper si hany kemeng daerah kena suntik vaksin sinovac,-1,-1,-1
2588,katanya side effect vaksin az heboh ya sinovac,-1,-1,1
2589,euro sponsornya keren cocacola tiktok dll copa america sponsornya vaksin sinovac,1,1,1
2590,mak aq dpt sinovac kisah janji vaksin aiyo,1,-1,1
2591,pengen vaksin kedua bandung aja gak ya tp kmren sinovac polda jabar soalnya coronavac gak sih,-1,-1,-1
2592,ribut ribut vaksin covid az vs sinovac udah nyaingin vaksin pentabio vs infanrix vs pediacel ya wkwkwkwk,1,-1,1
2593,mas ripiutestimoni efektivitas vaksin sinovac followernya nggak ya uda kadung dapet sinovac pas pertama kemarin pengen yg az udah nggak ganti,-1,-1,-1
2594,menit vaksin sinovac tangan kiri pegal,-1,-1,-1
2595,ada vaksin untuk penderita asma ya udah jatah sinovac pas screening vaksinasinya dibatalkan ada penyakit bawaan,-1,1,-1
2596,habis vaksin sinovac kemarin ngantuk bgt terus laper mulu hari mencrut mules bgt,-1,-1,-1
2597,nih vaksin sinovac astrezeneca bedanya yg satu ambruk yg satu gak ambruk banget tergantung orangnya deh beda beda efek sampingnya,1,-1,-1
2598,nanya klo vaksin pertama dpt nya sinovac ga sih,-1,-1,-1
2599,kata khairy tidak ambil vaksin pfize yg disuntik muhyiddin akan ambil vaksin sama sinovac pun austrazence manamana akan diluluskan npra ada dua vaksin lepas lepas ada dua syptom vaksin negara,-1,-1,-1
2600,kasta vaksin wujud hahahah yg vip guna vaksin pfizer yg miskin guna vaksin sinovac esk smpai keberkesanan sinovac keats berbding pfizer fuh mentang harga pfizer mahal,-1,-1,-1
2601,testimoni vaksin astrazeneca mending mn sm sinovac,-1,-1,1
2602,pengen bawa keluarga vaksin boleh milih gak vaksin nya pengen sinovac aja gitu gak astra,-1,-1,1
2603,emng bener sinovac vaksin kaga semua negara nerima ngapa dah,-1,-1,-1
2604,semalem udah kepikiran gara vaksin dikira bakal dapet az ternyata dapetnya sinovac semoga aman,1,1,1
2605,moots mau nanya plis tau jawab ya menurut kalian pro kontra vaksin sinovac apa,-1,-1,-1
2606,laper terus abis kemasukan vaksin sinovac,-1,-1,-1
2607,yang abis vaksin sinovac terus gatel jadi bentol gaksi,-1,-1,-1
2608,terimakasih teruntuk vaksin sinovac yg tida jadi disuntikan untuk oleh karnanya jadi peduli thdp kesehatan yg terpenting jadi tida denial sudah pasrah ikhtiar aja,1,1,1
2609,yang dipake tuh vaksin sinovac ya,-1,-1,1
2610,vaksin crn macemnya itu milih ga sih yg indo skrg baru sinovac aja,-1,-1,-1
2611,alhamdulillah kakak mbak hari vaksin covid berarti anggota keluarga rumahku sudah vaksin belum melakukan vaksinasi lengkap kenapa dapet sinovac enak banget jeda vaksinasi keduanya selang bulan,1,1,1
2612,linu bgt tangan kiri abis vaksin sinovac,-1,-1,-1
2613,giliran tdnamga nakes vaksin sinovac menjadi,-1,-1,-1
2614,alhamdulillah dapat vaksin sinovac dosis pertama,1,1,1
2615,hoki udah antisipasi vaksin pake az dapetnya sinovac,1,-1,1
2616,cara kerjanya kurang mirip yg ujungnya bikin antibodi memori untuk mengenali virus covid manusianya terjangkit untuk sinovac antibodi memorinya baru bertahan kalau udh divaksin,-1,-1,-1
2617,baru tau ternyata vaksin dua sinovac astra zeneca beda jangka waktu vaksin pertama satunya minggu satunya minggu,-1,-1,1
2618,gak vaksin sinovac maunya serum cryosync,-1,-1,-1
2619,lama vaksin sinovac bertahan,-1,-1,-1
2620,kl udh vaksin sinovac trs diupgrade pfizer bs ga ya,-1,-1,-1
2621,bpom menyatakan aman apapun jenis vaksin untuk penanganan covid siap diterima karena dalam kondisi darurat jgnkan sinovac aztra vaksin campak aja ditolak sm vacsin hatters,-1,1,1
2622,vaksin tempat lu nama vaksin nya sinovac laki gue biovac aja ya guys ditulis nya biovac dari perusahaan biofarma di vial vaksinnya emang gada tulisan sinovac ditulis biovac biar gada bacot iseng nanya gada bacaan sinovacnya,-1,-1,-1
2623,situasi ini mulai buru vaksin mumpung stok sinovac ada,-1,-1,-1
2624,kadang sedih aja gitu kalo beda pendapat ortu kemarin nunda vaksin gamau az nyuruh sinovac pas dapet sharingan temennya az ampuh udah gaada vaksinnya kantor ngewajibin vaksin tp sinovac hadeh,-1,-1,-1
2625,omaigad vaksin sinovac bener bener bikin ngantuk,-1,-1,1
2626,sharing yg uda vaksin sinovac donk,1,-1,1
2627,ya kalo gw baca berita vaksin sinovac gw kepikiran castiel james novak,-1,-1,-1
2628,abis vaksin tu baiknya emg istirahat dirumah aja soalnya imunnya lg fokus proker prokergt imunnya kenalan sinovac diospek dlu sinovacnya wejangan,-1,-1,-1
2629,sinovac ga bekerja seharusnya yg di vaksin sinovac masih tetap terpapar covid pemerintah jujur terkait bisnis vaksin,-1,-1,-1
2630,yg males divaksin krn mbayangkan macem efek sampingnya sy sdh vaksinsinovac alhamdulillah tdk keluhan cm pegel dibks suntikan kompres es batu sembuh sm tdk mengganggu aktifitas yuk semangat vaksin,1,1,-1
2631,alhamdulillah kebagian vaksin sinovac nusantra,1,-1,1
2632,didalam majelim mui udah bilang kalo vaksin sinovac halal,1,1,1
2633,halo sahabat twitter ku baik nanya nih kalo udah vaksin sinovac berasa kurang nih efektivitasnya kalo timpa astrazeneca ngga ya,-1,-1,-1
2634,kalo disuntik vaksin sinovac request jenis titan nya ga sih random ya,-1,-1,-1
2635,jujur gedeg bgt org indo lulusan kampus mentereng yues ngatangatain vaksin sinovac medsosnya dia vaksin pake modernapfizerjampj,-1,-1,-1
2636,jam vaksin sinovac pegal tangan kangen,-1,-1,-1
2637,uda vaksin belom pake vaksin yg ada gejala ga sinovac baru dpet jadwal tgl tp gw takut jarum suntik,-1,-1,-1
2638,efek samping vaksin sinovac saya poseng saya berharapnya ngantok,-1,-1,-1
2639,aye dengar katanya thailand memadu vaksin sinovac astrazeneca efektif melawan virus delta vaksin basteran akan dinamakan vaksin sinogenitka bakal disukai penduduk,1,-1,1
2640,abis divaksin gak ngerasa efek samping yg gimana gimana mungkin vaksinnya sinovac vaksin covid tuh akal akalan aja,-1,-1,-1
2641,baru sadar abis vaksin sinovac maren tidur jd berkualitas trus skrg ga lg wkwkwkwk,1,-1,1
2642,abis vaksin tepar untung dptnya sinovac efeknya ga gtu kya az,-1,-1,-1
2643,liat temen vaksin tahap dua duh bangeets semoga keluar uji klinis sinovac buat busui ye,1,1,1
2644,vaksinasi anak menggunakan vaksin sinovac presiden jokowi mengatakan bpom mengijinkan vaksin sinovac utk diberikan anak,1,1,1
2645,aneh deh setelah jam vaksin sinovac mulai timbul rasa gejala gejala memilikimu,-1,-1,-1
2646,dah dos pertama vaksin covid pagi di axiata arena bukit jalil jenama sinovac,-1,-1,1
2647,baru dapet suntikan vaksin sinovac yg pertama efeknya alhamdulillah laper lengan kemeng,-1,-1,-1
2648,yang udah vaksin pake sinovac az,-1,-1,1
2649,udah lulus sinovac maret besok pagii lulus covid welkam ppkm,1,-1,1
2650,kmrn denger efek samping vaksin az bisa segitunya bikin demam ampe tepar ya beda bgt pas dpt sinovac berasanya cm ngantuk pol,-1,-1,-1
2651,covid yg kalinya gejalanya demamnya ga enak banget plus linu kyk demam pas tipes pdhal gw udh sinovac lengkap,-1,1,-1
2652,mutualku tersayang ada yg divaksin sinovac vaksin tanyatanya,-1,-1,-1
2653,daftar vaksin sinovac dimana yak,-1,-1,-1
2654,mimpi berbaris tunggu kena vaksin barisan pertama dlu utk pfizer masuk bilik pertama terus berbaris utk vaksin apa namanya yg popular skrg stadari tu baris lg utk yg sinovac allahu parah ya kena vaksin dlm hari,-1,-1,-1
2655,benar vaksin sinovac tiga kali benar suntik vaksin sinovac dua kali tiga kali permainan sesungguhnya sinovac asal china rakyat dijadikan kelinci percobaan ini permainan sindikat sinovac,-1,-1,-1
2656,sampai vaksin terawan hentikan karena bagi cuan suplay sinovac astrazeneca,-1,1,-1
2657,anw udah vaksin mending sinovac sinovac biofarma,1,-1,1
2658,kemarin sa bela skali spy dpt vaksin sinovac krn yg blg efek sampingnya nda hedon kayak az pas vaksin tyt sa dpt az sa mo cancel tp sa sdh bela daftar antri jd sblm divaksin sa cm blg dlm hati yalord sa sdh berusahami mulai sini kedaulatanmu mi,-1,-1,-1
2659,alhamdulillahdone st vaksin sinovac,1,-1,1
2660,penerima vaksin sinovac merasa sombong depan penerima vaksin astra seneca,-1,-1,-1
2661,semoga vaksin sinovac nya memperkuat sel darah putih latihan covid kena kipi nunggu nyeri redah berkorban nusantara sehat yg ragu vaksin awal pandemi pula prlu izin vaksin syarat aktivitas,-1,1,-1
2662,ngakak ganti bilang vaksin sinovac jadi si nopal wkwkwk,1,-1,1
2663,vaksin sinovac ga si jd random gini ngasih vaksinnya yg sinovac ada yg az,-1,-1,-1
2664,sebenernya lucu bgt uda tau sinovac ga beli dpt nya dr pemerintah mesti nanya vaksin dr amerika,1,1,1
2665,temen gw rata yg abis vaksin astra respon badannya pd sakit mengigil gt kalo kmrn pas sinovac pd jd ngantuk parah aja si,-1,-1,-1
2666,apresiasi karna abis vaksin sinovac gue cuman pegel kiri doang selebihnya gaada keluhan,-1,-1,-1
2667,vaksin berbayar gak apaapa sih utk dijual keluar negeri gimana aja sinovac ato yg bisa masuk kesini ai utk rakyat berbayar mah asa piraku katanya yg gratis byk salah sasaran ya benerin sistem nya malah bikin yg berbayar piye tho,-1,-1,-1
2668,kalo vaksin pertama pake sinovac yang kedua sama gk,-1,1,-1
