,tweet,bert_predict,lstm_predict,bert_lstm_predict
451,pengen banget vaksin studi keamanan vaksin ibu hamil banyak gue baca baca cdc luar negeri udah merekomendasikan utk jenis vaksin moderna pfizer gak tau sinovac kayaknya indonesia direkomendasiin ya bumil,-1,-1,1
452,alhamdulillah ayah dah lengkap dos vaksin covid ayah pfizer hehe,1,1,1
453,pfizer masuk indonesia kah sehubungan vaksin wkkwkwk,1,-1,1
454,vaksin jepun pfizer,-1,-1,1
455,gw adek ngomong nih jgn jgn ntar dpt yg pfizer kemarin vaksin sinov tp keburu positif berarti nunggu bln lg nih,-1,-1,-1
456,saat anaknya menggebugebu cariin vaksin cepet ortu ndilalah kena bisikan vaksin sinovac mudhorotnya aja tunggu pfizer yg mbuh datangnya sini anaknya ingin ngethak yg bisikin,-1,-1,-1
457,ditunggu vaksin pfizer nya,1,-1,1
458,kmrn ikut webinar soal covid vaksin dsb orang imunnya lemah penderita kanker pernah transplantasi organ divaksin pilih yg whole inactivated synthetic carrier sinovac pfizer atau moderna biar ngga salah coba tanya dokter,-1,-1,-1
459,udah kadung daftar vaksin semoga kedapetan pfizer bulan agustus,-1,1,-1
460,pandai btol politik kitafasa pertama bg vaksin pfizerfasa berikutnya termasuk rakyat bg vaksin sinovac plak ye,-1,-1,-1
461,si embak hari alhamdulillah vaksin covid tahap pertama beliau kader dawis ada rasa iri hati aku semoga dapetnya pfizer moderna gitu,1,1,1
462,bekalan vaksin pfizer tiba esok akan diagihkan negerinegeri belum menerima bekalan vaksin hari esok khamis,-1,-1,-1
463,pun vaksin pfizer astra zeneca sinovac sputnikv cansinobio dicucuk masuk dalam badan ditakdirkan lama reda dah,-1,-1,-1
464,baru jg kmrn divaksin sinovac eh skrng bpom ngeluarin izin edar vaksin pfizer dgn efektivitas untuk tahun hua pgn dpt pfizer,-1,-1,-1
465,oh baru tau indo mesen vaksin pfizer okelah mari tunggu,-1,-1,1
466,kesempatan vaksin vaksinlah ngga usah nunggu pfizer dlu kmrn keluarga ada yg kena covid tpi karna udah vaksin sinovac recovery nya cepet demam dua hari anosmia dua hari seminggu itu udah negatif apapun vaksinnya tetep ampuh,1,-1,-1
467,orang hashtag org marah org hashtag hampa marah sebenarnya awal cuba diskriminasi vaksin pening,-1,-1,-1
468,vaksin berbayar tp dr china kalo pfizer sih ditembangkan,-1,-1,-1
469,denger yg vaksin pfizer agak ngeri ya efek sampingnya,-1,-1,-1
470,kmrn dapet vaksin sinovac terus baca artikel pfizer astrazeneca terbukti ampuh melawan varian delta covid sedihkecewa ya yang penting tetep pake masker cuci tangan berkerumun kalo dapet kesempatannya sinovac tetep ambil,1,1,1
471,gaakan maruk vaksin makannya mengusahakan vaksinnya astrazenecca pfizer moderna sinovac kalau saat flight luar iya kalo negara yg dikunjungin nerima kalo nggak ntar suruh vaksin ulang repot cuk gue dahlah jepuang apm,-1,-1,-1
472,vaksin kat dewan tmn tu pfizer eh,-1,-1,-1
473,ku denger yg katanya covid virus buatan ameriki pas denger kek dah bodo gmn caranya selamat tetap idup aja logika ku lgsg mikir vaksin pfizer klo ku baca kek ampuh untuk varian hmm tolong pikiranku jgn travelling capek,-1,-1,-1
474,vaksin pfizer mst disimpen suhu ajir gmn bawanya ya,-1,-1,-1
475,nunggu vaksin pfizer aja deh,-1,-1,1
476,tunggu jelah vaksin pfizer tu tunggu abang jamil mampos,-1,-1,-1
477,org yg bitter org dpt pfizer tu yg yg toxic ko yg meletakkan kasta vaksin pastu bitter bangang jenis bodoh,-1,1,-1
478,ngga sih sinovac dicampur pfizer henlo vaksin smoothie,-1,-1,1
479,pfizer mencoba meredakan kekhawatiran eropa penundaan pengiriman vaksin virus corona covid kekhawatiran menyusul banyak negara dunia kembali melipatgandakan aturan pembatasan untuk memerangi pandemi mengamuk,-1,-1,-1
480,mantap betol turkeyadik yg dkt pon dah dpt vaksinpfizer lg tu,1,1,1
481,waktu ada yg nanya vaksin dibeli soalnya denger pfizer bakal sampe indo bulan pertanyaan bodoh apa hadeuh,-1,-1,-1
482,pokoknya nunggu pfizer masuk baru vaksin emang minggu terakhir demam naik turun gak stabil sik jadi mending gak vaksin dulu kan iyain aja,-1,-1,-1
483,pesawat bawa kumpulan pertama vaksin covid jenis pfizerbiontech untuk sabah mendarat kkia tengah,-1,1,-1
484,lega semua ahli keluarga dah vaksin half dah fully vaccinated half menunggu dose kedua dapat pfizer dapat sinovac dapat az,1,1,1
485,pfizer masuk indonesia ya allah vaksin,-1,-1,1
486,gak beli vaksin pfizer secara individu,-1,-1,-1
487,diastolik diatas huft ini pertanda cocoknya vaksin pfizer lol,1,-1,1
488,booster vaksin moderna pfizer hehe,1,1,1
489,anak gue divaksin pake moderna yg gede pake pfizer masa gue mengorbankan kesehatan anak gue dgn memaksa nunggu vaksin halal masuk amrik dosa gue sbg ortu gagal menjaga keluarga pandemi ini karena label halal,-1,1,-1
490,cansino az sinovac pfizer kesah dah janji dpt vaksin cepat,-1,1,1
491,vaksin pfizer ya masuk indo,-1,-1,-1
492,blh pilih jenis vaksin jgn le berisiko tinggi memandangkan vaksin astrazaneca berisiko tinggi kpd yg berumur thn kebawah jgn bg vaksin az kpd bg mereka pfizer sinovacvaksin az bg kpd yg berumur tahun atas,-1,1,-1
493,orang mati weh ujian vaksin pfizer orang biar mati berjemaah dek virus asalkan mati dek vaksin,-1,-1,-1
494,aku ga dapet vaksin pfizer aja ya,-1,-1,-1
495,bayangin capekcapek nunggu pfizer dapetnya vaksin pak terawan,-1,-1,-1
496,wew emak ogut dpt vaksin pfizer sinovac,-1,-1,1
497,ga sabar hari selasa dpt jatah vaksin pfizer,1,1,1
498,kayaknya orang indo dulu dijejelin bedabedanya jenismerk vaksin deh aja udah yg gamau azsinovac maunya nunggu pfizermoderna ntar udah dateng gamau bilangnya ga nyadar negaranya kismin vaksinnya hasil hibah negara,-1,-1,-1
499,alhamdulillah plhiv saya selesai dose vaksin,1,-1,1
500,bismillah ya allah ridhoilah untuk mendapatkan vaksin astra zenneca pfizer gak apaapa ya allah rasanya aneh aja satu keluarga udah vaksin tapi belum palingmuda jagain lainnya ya allah makasih ya allah allah baik,1,-1,1
501,gegara vaksin az dah expired animo masyarakat turun nih nunggu batch berikutnya aja katanya ato mau nunggu novavax pfizer wacananya tiba indonesia bulan juli entah kaoan jg distribusinya masyarakat dah tuh ya,-1,-1,-1
502,jadi kepikiran nunggu vaksin pfizer nanti takut dihujat satu jagat twitter pinter,-1,-1,-1
503,indonesia masuk freezer katanya kata temen semalam maksudnya vaksin pfizer btw hahahaha,1,1,1
504,awkarin beli vaksin moderna pfizer jampj aja,-1,-1,1
505,euleh nama vaksin moderna resmi jadi spikevax meni garing gampang diinget sih dibanding pfizer biotech jadi comirnaty,1,-1,-1
506,temankan isteri dapatkan dos pertama vaksin covid dapat pfizer dapat astrazeneca semoga dipermudahkan urusan,1,1,1
507,liat chenle ngomong soal vaksin jadi numpang nanya kalo misal udak divaksin pake az dosis pertama terus vaksin kedua dapetnya pfizer nggak apaapa ya udah sempet searching sih katanya nggak karena beda merek beda apa iya,-1,-1,-1
508,sedih bgt baru bs vaksin oktober bearti cuk sembari nabung dah sp tau kebeli yg pfizer,-1,-1,-1
509,kenalan gua yg kekeuh gamau vaksin vaksin pfizer dateng indonesia ngelarang keluarganya vaksin dan skrg anggota keluarganya yg kena covid gejala sedangberat yuk vaksin yg seadanya jangan ditunda emang kondisi tubuh udh memadai,-1,-1,-1
510,nunda vaksin pengennya dapet moderna ato pfizer eh taunya dapet,1,-1,1
511,syabas dah vaksin hebat pfizer gang,1,-1,1
512,gatau gue rada bingung aja ngizinin nyokap vaksin az nunggu pfizer abis dapet kabar keluarga yg sukamanah kena coronces dan mbah kakang meninggal rs sari asih karawaci,-1,-1,-1
513,kkm kata banyak vaksin astra zeneca datang kau bayangkan semua tunggu pfizer tiber astra zeneca aje diedarkan pfizer dak rugi jugak ambil awal,-1,-1,-1
514,lngikut bae besok dikasih pfizer moderna sinovac penting vaksin,1,1,1
515,ayoklah semua vaksin habiskan itu stok sinovac biar aku dapet sisaan pfizermoderna aja,1,-1,1
516,ljujur seumur hidup ngga iri iri banget kayak liat orang amerika vaksin pfizer moderna,-1,-1,1
517,karna pfizer bulan masuk indo aku bakalan vaksin sinovac aja deh,1,1,1
518,vaksin sinovac bisa dicampur pfizer ga sih,-1,-1,-1
519,bentar keluar meme yg pake vaksin sinovac pfizer az ngelirik nusantara,-1,-1,-1
520,malah jadi tertarik vaksin pfizer sih susah carinya di indo,-1,-1,-1
521,untung orang duduk labuan daftar boleh vaksin pfizer,1,-1,1
522,inggris pfizer astra zeneca mereduksi varian baru sinovac inggris ndak pake sinovac otomatis ndak diteliti berarti ndak maka tetap ikut vaksin itu sinovac,-1,1,-1
523,orang batak dengan vaksin pfizer tu,-1,-1,-1
524,rumah sekeluarga positif cov mamah mertua aja susah bgt keluar rumah belanja sayur kelilingke tetangga pake masker jawabannya ah engga insya allah yang divaksin pfizer aja pdhl vaksin sinovac jg baru daftar,-1,-1,-1
525,kalo punya duit pengen pake sinopharm ya silakan beli kalo pengen gratis gak keberatan pake sinovac astra zeneca pfizer dkk silakan ikut vaksinasi pemerintah penting ente divaksin gitu aja ribut,1,1,-1
526,berpeluh plak lepas kena cucuk vaksin,-1,-1,-1
527,anjir kampus hari ada vaksinasi pake pfizer pengen,-1,-1,-1
528,orang aneh pengen vaksin nunggu pfizer pfizer aja kuotanya datang dulu dah kalo ke sinovac az ae ayo vaksin,-1,-1,-1
529,masa skolah adek gw udh nyediain vaksin umur thn vaksin pfizer ya,-1,-1,-1
530,gw menunggu hari dimana vaksin covid tinggal prodia puskes terdekat terus ditanya vaksin ya mau pfizer moderna az sinovac bentar ya ga perlu antri,-1,-1,-1
531,yg nunggu vaksin pfizer ga,-1,-1,-1
532,mo vaksin ulang rasanya pakenya pfizer wkwkwk,-1,-1,1
533,pihak berkuasa kawalan dadah pbkd dah approve penggunaan vaksin pfizer untuk kanakkanak atas segerakan pelan suntikan kanak kanak sekolah menengah boleh jamin pembukaan sekolah selamat segera,1,-1,1
534,bbrp hari liat postingan ibu tajir keluarganya luar negri biar bisa vaksin pfizer anaknya yg dibawah damn jadi kaya,-1,1,1
535,km pfizer untuk yg vaksin nusantara,1,1,1
536,esok cucuk vaksin pfizersemoga permudahkan sedikit neves,-1,-1,1
537,kesian frontliner yg dpt pfizer memilih punkata pun takjanji dpt vaksintp dh kena drag plak dgn kes astra vaksin ect,-1,-1,-1
538,alhamdulillah bujuki melu vaksin wis gelemwis vaksin pertama dino ikising ning kono entuk pfizer karo moderna ijik ngko ngko waegek ndang yoo,1,-1,-1
539,bo ku wanitaistri hamil disuntik vaksin pfizer,-1,-1,-1
540,kalo udah suntik vaksin sinovac misal suntik vaksin pfizer gak sih suntik vaksin covid gitu,-1,-1,-1
541,liat efek vaksin mulai sinovac astrazeneca pfizer tuh sama sih kayaknya astrazeneca mayan kenceng pulang vaksin dikasih sanmol akhir aja awal dapet deh,-1,-1,1
542,pi vaksin taktahu vaksin sebab kisah sebenarnya dapat mana ok rup hari beri vaksin pfizer ye alhamdulillah,-1,1,-1
543,bo berlagak ye harini cucuk vaksin pfizer,-1,-1,-1
544,nunda vaksin krn maunya az tuh gpp gaksi kek ga cepet pfizer agustus udh jd bingung karna dapetnya sinovac,-1,-1,-1
545,vaksin covid pfizer menyebabkan mengantuk,-1,1,-1
546,bayangkan kau taknak az tunggu pfizer nanti bagi vaksin china kat kau,-1,-1,-1
547,jadi rame bahas membilas si sinovac dengan vaksin yang efikasinya tinggi moderna pfizer,-1,-1,1
548,kalo dijerman idup gua ga gini ama corona dptnya pfizer wkwkk,1,-1,1
549,ha yela menteri guna batch pertama vaksin pfizer harini newbatch vaksin sinovac untuk rakyat,1,1,1
550,utk vaksin az kat cennti tulis apamcm pfizer tulis comirnaty,-1,-1,-1
551,kalo nanti kemungkinan pfizer vaksin onoh tetep aja yg yg pertama yg dah daftar sekarang yok bisa yok,-1,1,-1
552,alhamdulillah udh vaksin nunggu pfizer kelamaan wkwk,1,1,1
553,covid vaccine pfizer gannan beynunvaa meehuna ganegen jeheyne inthizaamu hamajasan jehey,-1,-1,-1
554,ketersediaan vaksinrakyat dikasih sinovac yg gratis yg dapet pfizer berbayar kalo rakyat dapet pfizer yg gratis yg berbayar dapet sinovac,1,1,1
555,jokowi kemarin juta dosis bahan baku vaksin sinovac kembali tiba indonesia itu datang dari covaxgavi astrazeneca dari pfizer pemerintah berharap akhir tahun sebanyak juta rakyat indonesia divaksinasi,-1,-1,1
556,kalo vaksin pfizer pengen banget pake,1,-1,1
557,vaksin pfizer percaya viagra pfizer percaya,1,1,-1
558,apaqa side effect vaksin pfizer termasuk salah satunya beser minum jarangjarang,-1,-1,-1
559,kpn berita pemerintah gandeng mmp bangun cold storage untuk simpan vaksin pfizer,-1,1,-1
560,kampung tiba pos vaksin hari masih uas nunda dah kali ntar dapet pfizer,-1,1,-1
561,kejadian nemu orang yg sengaja ga vaksin karena nunggu pfizer nyampe indo,-1,-1,-1
562,baru tau ternyata milih mo vaksin yg bahagya pfizer garis keras,-1,1,-1
563,keluar ads pfizer kat timeline guwe bukan anti vaksin,-1,-1,-1
564,netizen kata boikot produk israellaknatullah yahudi tak sedar sdg mgunakn fbwhatsapp milik yahudi mark zuckerberg klu guna hppc cip intel dlmnya dibuat haifa israel klu baru dpt suntikan vaksin pfizer chairmanceo org yahudi bernama dr albebourla,-1,-1,-1
565,btw mama yg tdnya takut divaksin skrg divaksin tp nunggu vaksin moderna pfizer hadeuh hadeuhin aja dah,-1,-1,-1
566,ternyata pfizer aman untuk anak umur tahun emang agustus beneran masuk sini sebaiknya orang dewasa ambil vaksin ngga sih biar anakanak vaksin,-1,1,1
567,seumur hidup baru ngerasain untungnya dikasih kesabaran buat menunggu yuk vaksin pfizer tunggu bulan agustus,1,1,1
568,tinggal nggu vaksin pfizer zodiac nih,-1,-1,1
569,ramai betul orang berebut pfizer masyallah vaksin selamat kena covid pon dah bersyukur memilih sgt pon boleh,1,-1,1
570,vaksin kastanya ya kalo rang elit maunya pfizer lebih mahal,-1,-1,-1
571,komite olimpiade tokyo atlet disuntik vaksin covid pfizer terus nasib atlit indo yg vaksin sinovac gimana woi atlit cina gimana nasib mrk setahu atlit cina vaksinya pijzer ga tahu,-1,-1,-1
572,vaksin usia pakainya sinovac pfizer ada pfizer masih tunggu keputusan penggunaan darurat,-1,-1,-1
573,aneh dokter nakes jadi korban masih disuruh vaksin sinopharm terus ngapain disuntik sinovac apa gk pfizer moderna johnson kok aneh,-1,-1,-1
574,taiwan perusahaan besar donasi jt dosis vaksin pfizer pemerintah biar warganya segera dpt vaksin gratis indo perusahaan farmasi besar cari untung vaksin,1,1,1
575,vaksin tp daerahku yg tersedia sinovac pfizer katanya agustus palingan kota besar doang yg dpt,-1,1,-1
576,okt gue beli pfizer gue ogah divaksin cacat maret cara biar mertua dapet sinovac cara ngelanggar administrasi hari rumahnya dimana super jauh priok nyelip antrian akses vaksin istri aktuaris fafifuwasweswos bacot,-1,-1,-1
577,vaksin pfizer tu melalui mysejahtera tempat ke boleh,-1,1,-1
578,vaksinasi angka kasus covid inggris menurun tajam ini pertanda vaksin pfizer ampuh untuk mengatasi pandemi,-1,1,1
579,ngapain vaksin sampe singapore pfizer waktu uang ada tenaga sok gaada gausah paksa di vaksin baru dikit terjadi herd immunity sayang yaa tanya coba org pemerintahan kayak dpr dapet nya apaa,-1,-1,-1
580,bagusnya pfizer vaksin freelmao,-1,-1,1
581,teman takut vaksin az krn berita socmed ya smg dpt pfizer,-1,-1,-1
582,nunggu jadwal dapet vaksin banget ya tuhan daftarnya udah kapan tau dari yg awalnya astrazeneca sampe pfizer nih sampe mimpi demam gegara habis vaksin az wkwk stay healthy guis vaksinlah kelen banyak akses vaksin,1,1,1
583,oalah abang ga jadi vaksin indo katanya jerman pake pfizer yoh vaksin dewe,-1,-1,-1
584,hari akan rasa marah parents tak vaksin pfizer asal orang daftar lambat dapat,-1,-1,-1
585,dah seminggu suntik pfizer saya sihat walafiat kesan sampingan tu normal peningsakitlenguh bahagian suntikan jadi jgn takut untuk terima vaksin ye,1,1,1
586,insya allah vaksin bulan agustus tunggu vaksin pfizer,1,1,1
587,mbok ya kalo jualan vaksin sisan pfizer ngono loh hehehehe,1,-1,-1
588,juta dosis vaksin pfizer diterima indonesia hasil kesepakatan kementerian kesehatan ri pt pfizer indonesia biontech,1,1,1
589,tinggal ayah dengan adik jee daftar nasib ibu dah lengkap dose vaksin pfizer,-1,1,1
590,harga vaksin covid yg plg mahal kurang rm pfizer rasa ramai yg rela bayar utk vaksin bayar utk swab test rm,-1,-1,-1
591,khairy jamaluddin membuat keputusan akan menerima suntikan pfizer biontech vaksin yang diluluskan npra membuktikan keberkesanan vaksin,1,-1,1
592,cameron dapat vaksin pfizer ek,-1,1,-1
593,koi mndapat tawaran vaksin pfizer ioc untuk atlet yg berlaga olimpiade tokyo tsb disampaikan sekjen koi koi pasti menerima tawaran tsb krn atlet indonesia yg akan berangkat olimpiade tokyo menerima vaksin sinovac februari,1,1,1
594,seneng banget tau moderna pfizer masuk indonesia bulan bisa vaksin nih,1,1,1
595,vaksin yg dapat pfizer tapi actually ada vaksin bataras kalau gov approved redha asal vaksin,1,1,-1
596,kemaren baca pfizer katanya kurang cover varian delta judulnya rada misleading tp kemungkinan vaksin bulan ada sih kalo emang vaksin bermutasi ngikutin mutasi virus gue sih ngapapa vaksin terus sampe mokat yg penting,-1,-1,-1
597,orang bayar milih vaksin covid ada yg dibeli perusahaan kalo milih bayarorang yg bayar pake pfizermodernasputnik ga milih ya terima aja yg ada dan gratis akun anti vak hoax ga nalar,-1,1,-1
598,wuihh asosiasi staf sekai ginko mengundang buat vaksin pfizer mingdep,1,1,1
599,salam ada cadangan dimana menerima vaksin untuk dos pertama memilih ada mahu menerima vaksin untuk dos melalui aplikasi jika mereka tidak menjawab pemilihan,-1,-1,-1
600,kenak certain org bangga gilak dpt vaksin pfizer hahahahaha,1,1,1
601,kasihan yg vaksin sinovac positif covid gw ngomong tanpa dasar tp temen bokap pada positif beberapa minggu vaksin sinovac ada yg smp kritis gw bukan anti vaksin tp nunggu vaksin yg tepat utk gw modernapfizer im waiting,-1,-1,-1
602,yaallahh vaksin tp pfizer sm moderna masi blm masuk,-1,-1,-1
603,awal vaksin pengen bgt dapet azpfizer eh dapetnya sinovac yg penting skrg mah vaksin,1,1,1
604,vaksin kuota pelajar universiti terlibat aktiviti pesakit tanya vaksin akan tahu yang dapat pfizer semasa isi borang consent dapat jenama pun saya terima tak jadi isu saya,-1,1,-1
605,chanjo ya pfizer imethibitisha ufanisi wake kwa dhidi ya covid kwa mujibu wa uchunguzi mpana uliofanywa nchini israel kwa watu milioni,-1,-1,-1
606,ikigo ca amerika kijejwe kugenzura ibifungurwa imiti fda kuri uyu wa mbere catanze uburenganzira ku rucanco rwa covid rwa pfizerbiontech ku bana bari hagati imyaka na,1,-1,-1
607,dimana vaksin covid pfizer,-1,1,1
608,nyesel daftar vaksin eh agustus yg pfizer udah di indo,-1,-1,-1
609,kalo udah vaksin rasanya gua di vaksin pfizer aja gapapa deh bayar,-1,1,-1
610,penghantaran bekalan vaksin pfizer dos dihantar minggu jumlah setakat sinovac dos diedarkan fasiliti mulai hari jumlah diterima astrazeneca dos diterima kini,-1,-1,1
611,masih nunggu pfizer gak lihat amerika inggris israel naik kasus covid kan yang beranggapan sudah vaksin kebal hadeh,-1,-1,-1
612,pekerja bumn kementerian mulai desas desus penggunaan vaksin pfizer moderna untuk bahkan tanda tangan cerita orang hidup keadilan sosial mereka yg,-1,-1,1
613,calon spm stpm dijangka menerima vaksin jenis pfizerbiontech bermula julai khairy jamaluddin,-1,1,-1
614,jiakh nungguin pfizer gataunya ntar dapetnya vaksin terawan,-1,-1,1
615,campur pfizer setitik sinovac setitik az setitik bunuh covid gak,-1,-1,-1
616,vaksin ga sih pengen nyoba pfizersputnik kalo udah datang,-1,-1,1
617,mending vaksin astra ataau pfizer yaa pzifer bulan agustus,1,-1,1
618,dengar cerita orang pi vaksin ppv putrajaya pfizer untungla kome,-1,-1,1
619,ko dpt pfizer az sinovac yg penting ko cucuk vaksin tu dlm badan ko hanat,-1,1,-1
620,kak ika kata abang wan st dose sakit leher boleh toleh nd dose badan gigil tanya dpt vaksin kak prizer tudia dengor nama boleh gigil pfizer lari typo,-1,-1,-1
621,orang tau yang vaksin pfizer tu muslim,-1,-1,-1
622,jogja nyediain vaksin pfizer dimana sih,-1,-1,-1
623,rakyat marhaen nnt vaksin pfizer vaksin yg murah kilang kurang popular,-1,-1,-1
624,indo vaksin pfizer ga ya,-1,-1,-1
625,gua ketagihan vaksin jadi pengen koleksi deh wkwkwk cobain astra pfizer moderna dll,1,1,1
626,btw kalo keperluan keluar negeri vaksinnya sinovac ambil vaksin astrapfizermoderna apa gimana ya,-1,-1,-1
627,semoga ishak sairozi vaksin pfizer minggu dekat bangi amin,1,1,1
628,susana con covidy pfizernah jodemee,1,-1,-1
629,satu satunya negara maju asean menganggap covid flu gua ngikut singapura yg percaya vaksin pfizer moderna bukan gua ga ngakuin vaksin yaa beda bo,-1,-1,-1
630,target rilis vaksin akhir juta dosis sinovac juta covaxgavi juta pfizer juta novavax juta gotongroyong juta astrazaneca juta jaminan bilateral juta sudah datang sd juli juta sinovac bahan baku juta,1,-1,1
631,kalo bener indonesia pake vaksin pfizer gue divaksin,-1,-1,-1
632,sesiapa reschedule appointment vaccine sbb confident dpt pfizer harap korang kena covid dasar manusia bersyukur,-1,-1,1
633,cobain tapi penasaran tunggu pfizer sampe sesuai jeda vaksin,-1,-1,-1
634,gue kalo double vaksin yg berbeda deh gue wuahahahaha anjir ngentot pgn coba pfizer modena yah yg internasional gt deh wakakakaka badan double proteksi sotoy wkwkwk kalo ke ln hrus vaksin lg udah pake az ya gapapa mau,-1,-1,1
635,kata mak gue vaksin pfizer aja trs gue nanya bedanya sm sinovac dkk trs kata mak gue biar langsung cabut eropa nnt tp nanya bgt emg kl udh vaksin pfizer jilin europe emak gue suka becanda soalnya,-1,-1,-1
636,pfizer dapet izin beruntung bgt yg dapet vaksin,1,-1,1
637,belum tahun nunggu ultah biar bs dpt pfizermoderna vaksin anak sinovac,1,-1,1
638,untuk penerima vaksin usia pelajar akan mendapatkan salah satu dua jenis vaksin sinovac pfizer untuk sinovac kebetulan vaksin juga dapatkan waktu vaksinasi untuk tenaga pendidik,1,1,1
639,klo milih mending nunggu vaksinasi ma al pemerintah gratis sinovac beli langsung vaksin pfizer perusahaan swasta gitu,1,1,1
640,da tp mah bingung variannya terus mutasi tp vaksinnya diuji coba blm yg bs nemu ya vaksin yg ampuh satu untuk jgn varian delta pakenya az kappa manjur pfizer trs yg pake sinovac sinopharm nanti gmn suntiknya belang masa,-1,1,-1
641,abis telponan ngomongin vaksin temen kuliah yg kebetulan punya temen dokter trs bilang mendingan disuntik vaksin sinovac pfizer krn efektivitas vaksin tsb semakin kecil pula efek sampingnya jadi sebenernya aman aja pake vaksin,1,1,1
642,sapa vaksin pfizer mcm pakai iphone habis tu sinovac xioami pun huawei,-1,-1,-1
643,harus pake astrazeneca sihh ga yg tingkat perlindungannya tinggi efeknya ga sampe mengakibatkan kematian kalo pfizer dah masuk gw vaksin ulang,-1,-1,-1
644,negara eropa amerika vaksin pfizer negara aman bebas covid indonesia gunakan sinovac lebih parah bahkan yg divaksin vaksin cina sinovav vaksin racun,-1,-1,-1
645,udah vaksin sinovac mau vaksin pfizer yg blm vaksin gak kebagian,-1,-1,-1
646,yang xbts tu vaksin mcd sinovac jimin pfizer jungkook astra smua vaksinnya abis,-1,-1,-1
647,kalo vaksin pfizer indo efek sampingnya jadi ngacengan ga,-1,-1,1
648,kebayang ga sih rakyat satu negara shorting pembuat vaksin kayak pfizer untuk nuntut diprioritaskan seru kali yak,-1,-1,-1
649,ngomong ngga vaksin sinovac maunya pakai pfizer aja bayar celetukin bayar juta hening mau senga gausah cocot,-1,-1,-1
650,tahun malaysians dah divaksin microchip vaksin diaktifkan hasilnya pfizer vaxxer sinovac vaxxer etc berbunuhan sendiri,-1,-1,-1
651,kalangan cina mau pfizer yang melayu mau sinovac ya atas isu keyakinan pengeluar vaksin bangsa,-1,-1,-1
652,indo ga ambil vaksin pfizer ajaya,-1,-1,-1
653,vaksin pfizer agenda illuminati viagra pfizer laju jual anjay,-1,-1,-1
654,seronok jadi orang kelantan pilih vaksin pfizer woi negara ana pergi,-1,-1,-1
655,pfizer pzifer vaksin uganda pun zimbabwe,-1,-1,-1
656,masyarakat indonesia nolak vaksin pfizer kipi gak tanggung jawab sekarang pada antri kalau vaksinnya pfizer,-1,-1,-1
657,semalem mimpi dapet vaksin pfizer,-1,-1,-1
658,klo above dia dh bg azmana vaksin brand pfizer dh xder tuk sapa jek pfizer tu,-1,-1,-1
659,efektivitas vaksin pfizer terbukti aman anak umur mulai tahun,1,1,1
660,baca berita prancis buka border utk yg udah divaksinasi pfizermodernaastrazeneca jadi pengen vaksin dapetnya yg tp gapapalah yg penting udah divaksinasi,1,1,1
661,gua klu jd menteri pariwisata buat lombok bali jd vaksin pfizer zero covid jd tujuan wisata bebas covid senang bismillah jadi memteri pariwisata,1,1,1
662,memang bakal vaksinasi ini varian baru pfizer udah nyiapin vaksin terbaru booster lanjutan,1,1,1
663,jelas vaksin sinovac kok kena pakai modernapfizerjohnsonnovavac,-1,-1,-1
664,kapann indo vaksinasi pfizermoderna gratis,1,1,1
665,try cari vaksin pfizer covid shopee nampak gambar tu viral semalam jumpa vaksin untuk dog puppy lah,-1,1,-1
666,awal azsnc umum takut maunya pfizer jonson skrg corona naek lg az snc disikat manusia manusia,-1,-1,-1
667,semoga kebagian vaksin pfizer ngenteni moderna kaya ngenteni endog si blorok,-1,1,1
668,dos vaksin pfizer tiba minggu dos khamis mei dos jumaat mei jumlah dos vaksin pfizer telah dihantar setakat,-1,-1,-1
669,kedua dua anak abang dah vaksin nd dose bulan ogos pfizer,-1,1,-1
670,menyesai daftar vaksin cnfm dpt sinovac golongan atasan dpt pfizer,-1,-1,-1
671,vaksin feeling smartphones pfizer iphone riak macam astrazaneca samsung huawei moderna sinovac johnson etc,-1,-1,-1
672,galau bet nih ngambil vaksin sinovac apeh pfizer,-1,-1,-1
673,side effects dosis pertama vaksin pfizer gue rasakan kelelahan nyeri otot bagian disuntik,-1,-1,-1
674,jarak vaksin pfizer yg pertama kedua hari soalnya jarak gua hari pertama kedua,-1,1,-1
675,oke positif baru vaksin hari semoga dapet pfizer deh,1,1,1
676,hidup kabel besar pfizer vaksin,-1,-1,-1
677,mencari vaksin ah cuy mumpung pfizer astra dkk takutnya dikemudian hari yg beredar vaksin nusantara mah yaa mending gausah kayanya hahaha,-1,1,-1
678,ga awal funding vaksin macem modernapfizer virus varian baru kebanyakan mutasi yg udah divaksin pake sinovac,-1,-1,-1
679,ngobrolin vaksin si mamah jadi kocak vaksin astra zeneca jadi tata janeta pfizer jadi prizer hese ceunah ngarana mending disundakeun alhamdulillah nyebut sinovac mah lancar penyebutannya tetep nyunda sinopak,1,-1,1
680,hadir sudah yang divaksin pake vaksin merah putih astrazeneca sinopharm moderna pfizer sinovac lainnyasebutkan ane pake vaksinnya wedang jahe kencur minyak euchalipthus erectus,1,1,-1
681,dah sinovac sanggup reject mok juak pfizer haih sik faham dgn perangai org kedak ya kan ramai org yg tunggu mok dpt vaksin ya senang jak reject,-1,1,1
682,nunda vaksin dapetin pfizer gila lu yak,-1,-1,-1
683,pfizer kek sinovac az kalo lo punya kesempatan vaksin cepetan vaksin dapet vaksin racikan kang obat baru tau rasa lu,1,-1,1
