,tweet,bert_predict,lstm_predict,bert_lstm_predict
3218,pihak manajemen suzuki india akan memberikan oksigen ada pabrik wilayah india secara gratis para pasien positif covid di india saat sangat membutuhkan pasokan oksigen untuk menyelamatkan nyawa,1,1,1
3219,pak mbok yo kei listrik gratis kok semenjak corona listriku mundak pemakaian normal,1,1,-1
3220,perilaku sebagian pejabat kala pandemi tetap ngadain kumpulkumpul ramerame ngopingopi habis terdiagnosis positif covid kirim brodkesan yang seminggu terakhir ketemu bisa swab gratis pendopo nganu tebakan kayak gitu biaya swab ditanggung,1,1,1
3221,ga ngerti pemerintah ngadain vaksin mandiri berbayar alasan percepatan vaksinasi engga vaksin gratis nya aja diperbanyak,-1,1,-1
3222,gua udh duga vaksin bakalan bayar tp semoga gratis tersedia yallah nunggu harii yg blm vaksin sehat cuus buru,1,1,1
3223,vaksin bayi berbayar ada gratis balik kita mau pake vaksin yang bayar gratis tolong otaknya dipake dikit mba perasaan kemarin waktu debat saya ga setuju bgt sama vaksin anak gamau vaksin krn haram,-1,1,-1
3224,brandlembaga nulis woroworonya pakai kata vaksin gratis pertanyaan emang vaksin bayar,-1,1,-1
3225,saran gw menkes seluruh jajaran menyelenggarakan vaksinasi biar minat divaksin mending dibukain kuliner gratis aja ada doorprize,1,1,1
3226,vaksin covid tuh bayar gratis ya,1,1,1
3227,juga dapet vaksin gratis udah bayar aja,1,1,1
3228,jadi puji tuhan hari dapet vaksin gratis vaksinnya yang dipake mamak cerita kalo saya mleyot mulai anget puyeng kleyengan kepalanya caloncalon malem boboknya rewel nguselngusel mah,1,1,1
3229,bisa vaksin gratis warga indonesia terkecuali pelayanan gratis rs rapidswabpcr gratis untuk layanan gue ga ngerasain tuh triliun dipake apa aja kemanamana untuk rapidswabpcr gue bayar vaksin ga,1,1,1
3230,perusahaan yg pake alat bekas swab test jualan vaksin embel gotong royong pdhl yg pun vaksun gtnya gratis karyawan trs isunya dipake sobat fafifu menyerang pemerintah emg mantep kolaborasi badut,-1,1,-1
3231,tahu nggak vaksin gratis pemerintah merknya yang mana,-1,1,-1
3232,vaksin gratis gamau ah takut kandungannya gajelas yg demam vaksin bayar benerkan pihak cari untung mati kalian,-1,-1,-1
3233,kalo vaksin gratis ya sinovac az,1,1,1
3234,misal ribu vaksin hibah bisa digunakan untuk vaksin gratis ribu vaksin hibah untuk vaksin gratis entah menjadi tersedia tibatiba ada ribu vaksin berbayar akan dipasarkan silakan menganalisa,1,1,1
3235,komplek udah ngadain vaksin gratis soalnya banyak yg divaksin wkwk,1,1,1
3236,orang treak swab gratis eh dikasih vaksin berbayar ciah peler,-1,1,-1
3237,bulan maret tahun harusnya nonton konser hujan tulus karena covid dicancel sampe blm jelas nggak refund eh mimpi tulus bakalan konser pasar deket rumahku pasar pengalusan temenku tiket gratis org desaku,1,1,-1
3238,vaksinasi hari diselenggarakan secara gratis untuk umum,1,1,1
3239,vaksin gratis gak nnti giliran yg berbayar nyinyir koq bayar dll auah gelap,-1,1,-1
3240,vaksin gratis gak vaksin berbayar untuk orang ribut disuruh taat prokes gak giliran kena nyalahin orang dikasih tau dokter ngeye dikasih tau odgj ho oh serba salah emang,-1,-1,-1
3241,gatau si gw liatnya kaya bagus vaksin berbayar jadi berduit ga ngambil jatah gratis gratis ga dihilangkan opsi aja ga sih dan situasinya ngantri nya kan vaksin yang gratis,-1,1,-1
3242,kantor lg heboh vaksinasi tempat viral baksin gratis didatengin apalah daya ibu hamil mantau aja soalnya ga bakal divaksin,-1,1,-1
3243,udah vaksin gratis bisabisanya minta sarapan gratis anjeng,-1,1,-1
3244,rek vaksin gratis untuk umum daerah grati dimana ya,-1,1,1
3245,kalo udah punya kesempatan vaksin yuk gais vaksin mumpung gratis jaga dan orang terdekat ya,1,1,1
3246,vaksin yg gratis masi ya yg bayar kan yg produksi dalem negeri eh gatau deng,-1,1,-1
3247,kampusku bakal vaksin gratis aku takut gmana malah takut dari efek sampingnya,-1,1,-1
3248,dikasih vaksin gratis berbahaya besok vaksin bayar negara berbisnis rakyatnya gini orang kalo sekolah kelas cuman tidur belakang sekolah cuman pamit kagak masuk kelas waktunya piket cuman diem waktunya olahraga alesan uks,-1,-1,-1
3249,katanya udah bosen pakai masker katanya kepengin anakanak sekolah kaya katanya kepengin bebas kaya sebelum korona disuruh vaksin gratis aja ga katanya takut mati katanya takut alergi lha situ ngga takut mati korona,-1,-1,-1
3250,kebanyakan orang yg kontra vaksin berbayar yg diadakan kimia farma orang yg anti vaksin domisili tempat tinggal ada yg memfasilitasi acara vaksinisasi gratis tidak bersedia utk mendaftarkan mendapat vaksinisasi yg diadakan pemerintah,-1,1,-1
3251,ngesave nomer admin apotek kf minggu krn urusan sakitgigi barusan doi apdet status wasap vaksin mandiri beneran kira wacana vaksin yg kudunya gratis negara diperjualbelikan waw,-1,1,-1
3252,dikasih vaksin gratis gamau vaksin bayar teriak oalah pantes followersnya dikit kontennya jelek,-1,1,-1
3253,desaku aja blm sampek distribusi vaksin gratis banyak org desa yg punya stigma gak divaksin tambah positif covid skrg ditambah lg vaksin yg ngga gratis,-1,1,-1
3254,syarat antigen gratis puskesmas gimana sih perjalanan ko buat mastiin aja badan sakit tuh covid bukan,-1,1,-1
3255,vaksin gratis harga barang naik fix kena prank,1,1,1
3256,vaksin gratis berbahaya vaksin berbayar pemerintah bisnisin rakyatnya dasar pelit gitu aja terus sampe gue nikah taskya namya,-1,-1,-1
3257,sdf tolong infonya rek vaksinasi gratis polres masih senin besok,1,1,-1
3258,dikasi vaksin gratis kebanyakan alasan opsi vaksin berbayar koarkoar ya ada miskonsepsi pemerintah kalo sikap lu kayagitu bedanya tenyom,-1,1,-1
3259,pemerintah ayo lansia vaksin bawa dua lansia dapet vaksin gratis kenyataan vaksin dosis pertama lansia udah abis ya mba yeah serah deh pemerintah udah dtg pagi kasian loh orang tua juga yg udah dateng pagi informasinya gak kalo udh abis,-1,1,-1
3260,sejujurnya dijual pfizer moderna banyak yang tidak masalah untuk mengeluarkan uang pribadi ingat vaksin gratis tidak sepenuhnya gratis kita bayar pajak,1,1,1
3261,menurut ku ya gak ribet ngantri cari vaksin gratis kalian ya tinggal beli aja disitu gak pemaksaan kalian harus beli itu dilakukan ya biar mempercepat vaksinasi,1,1,1
3262,kalo vaksin gotong royong vaksinnya gratis perusahaan dimintai tolong untuk mengorganisir pelaksanaan perusahaan baru betul namanya gotong royong kalo sih lebih cocok namanya vaksin nodong,1,1,1
3263,kalo target vaksin berbayar untuk kalangan ekonomi menengah atas mending bikin aja batas maksimal pendapatan yg layak dapet vaksin gratis yg gajinya atas harus beli vaksin,-1,1,-1
3264,vaksin gratis ribut vaksin bayar kuga ribut apasih kalian ributkan vaksin nya apanya nafsu politik mu sudah ubun tidak tersalurkan biadab,-1,-1,-1
3265,muncul copid varian baru juga muncul vaksin baru tidak gratis,-1,1,-1
3266,orang kaya gak bikin swab test gratis gitu orang isi konten yutup riya melulu soal rumah tangga ga penting mendingan bantu orang yang memang kurang dana test covid,-1,1,-1
3267,giliran gini nyari vaksin gratis kemarin pada kemana aja,-1,1,-1
3268,lucu sih netijen vaksin gratis ribut gratis sih jadi bahan percobaan nih vaksin yang berbayar masih yg gratis pemerintah bilangnya loh bayar katanya gratis bener jadi bisnis nih hadeh,1,1,-1
3269,alhamdulillah fakultasku ngasi vaksin gratis surat domisili huehuehue,1,1,-1
3270,asik garuda meberikan vaksin secara gratis ayo naik pesawat garuda biar dapet vaksin gratis wkekekeke bismillah komisaris,1,1,1
3271,gila euy gakberenti emosinya lihat berita vaksin bayar teh kirain teh susah distribusi vaksin gratis krn vaksinnya blm adaterbatas tp yg gratis lg susah yg jualan tai sih vaksinnya ngambil jatah yg gratis didagangin,-1,1,-1
3272,anggota keluarga juga nih mendaftar vaksin cara scan barcode ada aqua dan gratis guys khawatir,1,1,1
3273,baca komenan postingan ig vaksin berbayar lucu lucu kemaren kemaren ada vaksin gratis kemana aja,1,1,1
3274,vaksin gratis hidup paduka yg mulia besoknya vaksin berbayar hidup paduka yg mulia cebong ajaib,-1,1,-1
3275,wkwkkwk vaksin gratis udah langka mulai ga bahkan prg daerah kabupaten yg dpt vaksin pula yg jualan vaksin rb,-1,1,1
3276,ya kalo gak bayar silakan pake vaksin gratis duh ribet banget dah kaum marginal indonesia,-1,1,-1
3277,unsr teruntuk bem unsri minta tolong coba diusahakan gimana caranya gitu biar unsri mengadakan vaksin gratis mahasiswanya terima kasih,1,1,1
3278,sejujurnya nyinyir vaksin berbaysr mereka yg takut kehabisan vaksin gratis ra sah ngegas,-1,1,-1
3279,dapet kabar grup angkatan kalo mahasiswa rumpun ilmu kesehatan ui dapet jadwal vaksin covid gratis gua udah lulus,1,1,1
3280,cah niatan pengen bikin sarapan makan siang gratis gitu orang isoman krn kena covid ada yang aku ajak joinan ngga ngejalanin kegiatan,-1,1,1
3281,vaksin berbayar cm seharga pcr swab vaksin cm bayar swab sebagian org bs sminggu org blom dpt akses vaksin gratis dgn mudah pdhl kbutuhannya sdh darurat,-1,1,-1
3282,mba dari awal vaksin bilang dikasih gratis alhamdulillah harus mandiri ya udah bayar yg penting eh alhamdulillah dpt gratis gk milih dapatnya ntar vaksin ulang aja kl yg bagus ikut vaksin gotong royong,1,1,1
3283,cepetcepet bikin aturan udah vaksin ini itu pak kasih imingiming masa keduluan ngasih kopi gratis si dibuat aturan udah vaksin kritik bapak aja tercapai tu target,-1,1,1
3284,prediksi twit buzzerp bumn kimia farma memberikan sumbangan vaksin gratis,1,1,1
3285,gini donk tunjukin kalo bukan sekedar konspirasi ujungnya cari bati aka cuan bukan biadab cm kurang manusiawi aja ya koq cara balikin trust ikut turut kasih vaksin gratis misalnya,-1,-1,-1
3286,mumpung vaksin gratis ndang ikut masih ga vaksin ya monggo ya mbok taati prokes ojo ngeyel koyo cah cilik wae ngeyel banget dikandani ra mudeng,-1,1,-1
3287,badan usaha paling insentif disuapin mega proyek setor negara dibailout uang rakyat tetap ngaku privat bukan utang negara gaji besar mengaku pelayan publik aja udah aneh juga jadi prioritas vaksin gratis,-1,1,-1
3288,insya allah sekolah suami ku mengadakan vaksin gratis utk keluarga guru vaksin yg dipakai vaksin sinophram yg di vaksin sinophram efek nya,1,1,1
3289,suka heran warga dikasih swab vaksin gratis banyak bacot yg takut mati yg takut lah mangka nya kalo gak pengen swab di vaksin neng bein romannah tedung nyaman,-1,1,-1
3290,varian delta katanya berpapasan sudah tertular tp pembuka lapak vaksinasi gratis menimbulkan kerumunan keren,-1,1,1
3291,yang udah vaksin dapet permen gratis,1,1,1
3292,vaksin didapetin gratis jd gausah koar dibisniskan gara vaksin bisa dibeli kalo udah dapet gratis gausah milih jg yg penting vaksin,1,1,1
3293,vaksin yg gratis yg bayar klo pengalaman berbelanja sih yg bayar bagus kualitasnya kalo yg lebih mahal,1,1,1
3294,pengumuman vaksin batal bayar alias jd gratis bersamaan habistu lgsg pengumuman perpanjang ppkm wkwkwk,-1,1,1
3295,vaksin gratis pemerintah miskin,-1,1,-1
3296,ngadain vaksi gratis mengundang kerumunan masa nice habis vaksin rame yang kena gejala hantu,-1,1,-1
3297,jaman demo raono lonjakan kasus mbasan saiki vaksin gratis kasus jare tambah okeh tulung jelaske iki logikane kepiye sihh,-1,1,-1
3298,apa vaksin berbayar lha yang gratis aja sulit dijangkau orang lhoo mbok ya pisan pisan ki ojo gur gawe atine cilik ki loro,-1,1,-1
3299,sekarang vaksin yang berbayar gratis kalo pake vaksin berbayar bebas iklan,1,1,-1
3300,hayuk ikut gratis yuk warga dki jakarta belum vaksin,1,1,1
3301,twk apa sih ga ngerti aslimenghindari mempolitisasi maunya vaksin gratis aja ga sih teu mbuh,-1,1,-1
3302,barang hibahan di jual belikan untuk rakyat mulai waras era klau vaksin yg bayar gratis menjadi tanggung jawab pemerintah uang rakyat untuk rakyat runyam karuan,-1,1,1
3303,kasi vaksin gratis masi susah ga maugiliran suru bayar ngamuk,-1,1,-1
3304,indonesia aneh tracing covid via puskesmas gratis masyarakat hasilnya kelar seminggu kalau positif ya orang keburu kelar isomannya mau cepet swab mandiri keluar biaya emang masyarakat yang punya uang,-1,1,-1
3305,vaksin gratis eh udah muncul vaksin berbayar aja,-1,1,-1
3306,yang gratis gak di vaksin yang bayar berkoarkagak waras,-1,1,-1
3307,masyarakat indonesia nih latah guoblok nyamain negara eropa yg udh dateng stadion yaa cakupan vaksinasinya bagus awal vaksin aja ngomongin halal haram dikasih gratis isu pasang magnet,1,1,-1
3308,sakit mahal vaksin gratis tinggal pilih,-1,1,-1
3309,ada jadwal vaksin bogor kabupaten jadwalnya bentrok dah kzl dah kedua kalinya ku melewatkan vaksin gratis padahal lokasi nya masi satu cibinong,-1,1,-1
3310,berbicara soal vaksin covid perlu diingat vaksin covid gratis hak warga negara utk mendapatkan vaksin,1,1,1
3311,pasar deket toko vaksin gratis tp orangorang ga soalnya ga ada informasi yg jelas vaksinnya dr puskes pemerintah setempat hoax mslh vaksin yg itu beredar luas,-1,1,-1
3312,udah seneng dapet vaksin gratis tp lupa punya riwayat penyakit yg kontraindikasi vaksin wkwkwkwk,1,1,-1
3313,isu vaksin bayarannya gamasuk dalem isu gw kawasan pemukiman gw dapet vaksin gratis gabanyak mau divaksin,-1,1,-1
3314,negara belum memperoleh vaksin sudah berhasil mendatangkan juta vaksin sinovac sudah menyuntik juta rakyat secara gratis ini salah satu alasan untuk optimis kita mampu mengalahkan virus corona,1,1,1
3315,allah ngasih oksigen untuk bernafas secara gratis jaman kala utk bernafas penderita covid penyakit paru yg gejalanya sesak nafas kudu bayar oksigennya bernafas bersyukurlah manusia hargai kesehatan sekalian,1,1,1
3316,pemesanan vaksin pemerintah jatah vaksinasi mandiri menyobot jatah vaksinasi gratis masyarat oke,1,1,1
3317,vaksin astrazeneca yg baru dateng indo kedaluwarsa akhir mei indo impor jt ton beras di bulog rb ton beras gak kepake itu mending pemerintah bikin vaksinasi ma al deh ntar berhadiah beras gratis nasi goreng gt kek,1,1,-1
3318,perusahaanku jg ga sampe sih tp pas kuota vaksinasi pegawai didaftarin disiapin vitamin swab gratis isoman dibayarin yg positif bersyukur bgd semoga lebih byk perusahaan manusiawi,1,1,1
3319,vaksin gratis gamau dateng bilang itu giliran yang bayar bilangnya pemerintah itu framing pantesan kaga kelarkelar covid kritik bego,-1,-1,-1
3320,vaksin gratis sebagian yg jadi target sasaran vaksin gratis ada yg nolak divaksin berbagai alasan ada kendala dieksekutor lapangan vaksin bayar kesadaran si target vaksin rame kalo ready,-1,1,-1
3321,vaksin berbayar nggak ngurangin jatah vaksin gratis gpp ya alternatif yg swadana,-1,1,-1
3322,gak apa gak dikasih bansosuang tunai pemerintah penting tes covid vitamin gratis rutin ga ada kontak eratbergejala,1,1,1
3323,vaksin mandiri dibungkus pake narasi mempercepat vaksinasi ya kalo utk mempercepat pemerintah gandeng aja perusahaan latih orang yg bakal pake utk ngevaksin trus stlh vaksin dateng diikutkan utk nyuntikin gratis,-1,1,1
3324,vaksin masi gratis aja masyarakat bawah yg ogah disuruh bayar,-1,1,-1
3325,yg tanya vaksin pemerintah kasih gratis swab pcr nggak lihat tuh pas vasin gratis yg dan rela antri pertanyaan yg,-1,1,-1
3326,yg gamau vaksin krn dibilang vaksin bisnisgua tanya vaksin gratis bayar gau byk bct,1,1,-1
3327,enak banget hidup indonesia pajaknya rendah dibandingkan negara maju biaya kesehatan gratis karantina covid wisma atlet gratis fasilitas mevvah baik banget pemerintah,1,1,1
3328,biar semangat vaksin warga california dijanjikan liburan gratis uang saku,1,1,1
3329,kerjaan baru ku instagram mute orang orang cuma nyalahin aturan pemerintah bahas utang negara perkara covid atur gakmau giliran sakit ribut minta haknya pake fasilitas gratis,-1,1,-1
3330,kantor gw vaksin gratis keluarga pegawai tau gitu nyokap gw vaksin aja tau dpt astrazeneca,1,1,1
3331,tmn yg slama tidak mautidak percaya vaksin pdhl gratis hr marahmarah tau vaksin yg berbayar,1,1,-1
3332,tunggu aja vaksin berbayar jadi kelemahan politis akan jadi gratis lha kebutuhan aja kurang malah dibuat berbayar emang ngk dimodali apbn alias pajek rakyat,-1,-1,-1
3333,jaman enak hina presiden bisa tidur nyenyak andai pak jokowi ditaktor hrpan org dana bansos engk suntik vaksin engk tempat penampungan pasien covid kaga bakal gratis smoga aje doa elu terkabul,1,1,1
3334,bear brand mahal mahalnya abis vaksin dibagiin gratis,-1,1,-1
3335,jaman vaksin gratis nolak vaksin udah dibikin bayar minta gratis katanya gimana pada dapet vaksin kalo bayar nya mahal pie jyan tenan og,-1,1,-1
3336,kaya teriak prokes miskin teriak makan yg bikin runyam pemerintah gelagapan mengakomodir kebijakan sjw jd tukang kompor covidiot sebar hoax dikasih opsi vaksin gratis jg yg antivax opsi vaksin mandiri jg diprotes definisi ndablek ya,-1,1,-1
3337,vaksin gratis dibilang konspirasi dajjal vaksin bayar dibilang kebiadaban permerintah unik keberangaman negeriku,-1,1,-1
3338,sampai holywings menyediakan vaksin gratis jadi ada alasan milenial penuh gengsi untuk vaksin,-1,1,-1
3339,banyak daerah belum fasilitas vaksin imunisasi itu daerah dapat fasilitas lengkap gratis cus langsung kaga usah ragu,1,1,1
3340,tinggal bandung banget ikut vaksin secara gratis lewat rumah sakit hasan sadikin cek instagram rshs bandung lengkapnya,1,1,1
3341,hm sperti obat gratis yg sebatas janji pikobar jawa barat sy ramal vaksin sy jg bagian yg bayar haduh keur isoman dng gejala menjangkiti dtambah deui wae kudu suuzon pemerintah,-1,1,-1
3342,andaikan banyak duit mah kubikinin deh jamu koil gratis asal rajin minum gak bakal kena covid rajin minumnya yang sulit,1,-1,1
3343,krn ai vaksin luar pulau jawa jd ngerasain tuh antre mo vaksin gratispas kluar berita vaksin berbayar biar ngantri gratis doank kek huh serius klo jenis vaksin nya unggul sih ya ndak papa tp cuma biar ngantri kagak yakin jg ngantri sih,-1,1,-1
3344,gue nga masalah sih vaksin berbayar tau lah manusia senengnya dikasih pilihan gratis bayar pastinya bakal milih yg gratis bisa jadi bikin mau vaksin wlwlwl,1,1,-1
3345,ada vaksin berbayar vaksin gratis hilang porsinya dikurangi,-1,1,-1
3346,bingung masyarakat ya kalo anti vaksin silahkan utk anda jgn menggiring opini publik anti vaksin vaksin tidak hak toh vaksin gratis nggak bayar ngomel kalo vaksin bayar,-1,1,-1
3347,kmrn naik garuda gratis vaksin naik kereta api jarak jauh gratis vaksin mantap,1,1,1
3348,banyak kawan sudah berharap vaksin berbayar sulit vaksin gratis yg mensyaratkan ktp setempat kan netizen maha tahu maha benar yasudahlah semoga kawankawan yg berharap bisa jaga entah kapan,-1,1,-1
3349,swab pcr mahal ach covid bisnis swab pcr gratis puskesmas aja yg gatau wkkw kalo sakit punya gejala mirip covid habis kontak erat dg orang positif covid dtg aja puskesmas kecamatan minta rujukan swab,-1,-1,-1
3350,gimana ceritanya sih katanya vaksinasi gratis tpi ada vaksin yg berbayar yg gratis susah dapet jangan permainan bisnis vaksin yaberbisnis rakyat vaksin berbayar mudah didapat,1,1,-1
3351,orangorang dapet akses vaksin tes covid kantor nya secara gratis bersyukur sih soalnya ga nyediain macem kantor gua,1,1,1
3352,bayangin deh enak kali ya kalo presiden hari bilang vaksin gratis tiba besok bilang bayar jelasin publik alasannya minta maaf misalnya hari bilang ga impor tiba dia impor dan jelasin publik serta minta maaf,-1,-1,-1
3353,dapet wasap kemenk ri panduan isoman obat gratis pasien covid tp alhamdulillah satgas covid perusahaan jg ngasih fasilitas butuh obat tinggal bilang nnti dikirim gojek tes jg gratis,1,1,1
3354,vaksin gratis sampe sih vaksin lagi kurang fit,-1,1,1
3355,sa kira habis vaksin gratis rotiboy,1,1,1
3356,biar minat vaksin tinggi bnpb ga minat bikin ga yg nunjukin bukti vaksin gratis satu keping emas tinggal lapor minigold yg penting jelas invoice nya lempar kemana,-1,1,-1
3357,vaksin gratis sumbagan ln malah dijual ya dah pokoknya,1,-1,1
3358,dongo yg percaya vaksin chip nya mo nangi bodo mau lu blng vitamin doang mah busett yaudah ga ngapa jg gt dikasih gratis bacot giliran suruh bayar bacot jg hadehh warga ribet,-1,-1,-1
3359,pentingnya kebutuhan vaksin disaat covid menggila lbh mendesak dibanding makanan pokok orang bisa puasa bbrp hari takut mati belajar pengalaman yg jamin ada vaksin berbayar mahal yg gratis ttp lancar yg kuasai orangnya,1,1,1
3360,hei kl orang bergejala covid terus swab tuh gratis ga sih rese bener orang,-1,1,-1
3361,vaksin gratis luweh ribut wegah vaksin berbayar ribut menungso repot,-1,1,-1
3362,vaksin corona gratis bayar sih ah binggung deh beritanya,-1,1,-1
3363,masalah vaksin aja retorika susah amat sih ya sepakat emang susah kalo otak udah pulitik masa pandemi vaksin gratis penyelenggaranya pemerintah wajib memastikan vaksin gratis tidak berbayar masa pandemi usai,-1,1,-1
3364,cuma gw ditawarin vaksin gratis bingung jawabnya mau ngga,1,1,-1
3365,sch sekolah ngadain vaksin ma al gratis ga sih trivia transpor aktif transpor memerlukan energi,-1,1,-1
3366,ha rakyat dibikin debat kontroversi vaksin gratis vs bayar segala bahasannya,-1,1,-1
3367,uaf kira unand bakalan vaksin gratis gk ya mahasiswanya,-1,1,1
3368,orang mah kalo duit jadi masalah mulu jualan vaksin gapapa menurut gue karna pemerintah ngasih yg gratis tinggal terserah rakyatnya milih yg gratis yang bayar gak perlu sampe dilarang larang,-1,1,-1
3369,jadi mulai senin besok vaksin sinopharm bakal dijual kimia farma dijual vaksin sinopharm gak termasuk vaksin gratis pemerintah sinovac az cmiiw,-1,1,1
3370,habis tidur siang tadi mimpi indonesia melakukan tes pcr covid secara gratis kaget untung mimpi,-1,1,-1
3371,vaksin ma al gratis dibilang pemerintah buang uang vaksin berbahaya konspirasimending kasi uangnya ajdll vaksin suruh bayarnti bilang pemerintah berbisnismelanggar uumenindas rakyatdll giliran tes positif dpt kamar bilang rs gak tanggung jawab sjewe uripmu ruwet,-1,-1,-1
3372,anjing vaksin gratis perawat nya pd galak ngentot seenaknya,-1,1,-1
3373,vaksin gratis heboh vaksin bayar heboh penting rame aja benar baik belakangan,1,1,1
3374,disuruh vaksingratishalalaja susah pake masker mlorotmlorot cucitangan kalo inget ku apakan manusia budiman,-1,-1,-1
3375,sakit sama alm mama bayar tidak gratis ga gratis aja antri apalagi gratis edan banget gue udah ga bikin duit keluar gegara covid namanya hidup ya jalannya aja,-1,1,-1
3376,yg beloman vaksin buruan deh vaksin lo mikir ada microchip apalah jadi zombie buruan deh vaksin aja mumpung ada kuota gratis,-1,1,1
3377,vaksin umum kudu bawa lansia yg gratis sehari cm dijatah vaksin tilok kebayang gasih kerumunanny begimana tlg vaksin dipermudah,-1,1,-1
3378,hahahaha hoax chip vaksin covid kata abu janda goblok gratis borong,-1,1,-1
3379,ketebak vaksin dibisnisin aing bilang vaksin mumpung gratis,-1,1,-1
3380,agnez mo baru membuka klinik vaksin covid secara gratis keren banget gak sih blistener unggah akun sosmed pribadinya agnez bapak baptisnya membuka kawasan ancol sudah tersedia ambulance ruang emergency,1,1,1
3381,banyak beli vaksin goblok sok sok vaksin gratis akhir nya yg kena pns honorer kesehatan guru pemda dll banyakin beli vaksin nya macem macem harga,-1,1,-1
3382,vaksin gratis gamau vaksin berbayar yang pada protes emang dangkal banget,-1,1,-1
3383,dirumah ternyata udh adain mau vaksin gratis daftar bawa fotocopy ktp lebih utama orang tua,1,1,-1
3384,duh gimana ya jelasin nya masih vaksin gratis kalo gamau yg berbayar gituloh,-1,1,-1
3385,skema pengusaha beli pemerintah bumn saat jumlah vaksin blm mengcover target penduduk yg divaksin ya gimana caranya skema tidak mengganggu antrian penduduk yg divaksin gratis ya,-1,1,1
3386,bangun tidur whatsapp rame bu vaksin gratis ho yaa ngirim poster ig instansi pemerintah ternama gercep gercep sekaliku bosku aja nerima infonya wk gud morning,1,1,1
3387,statement president vaksin gratis seluruh rakyat indonesia ada visi misi president terus adakan vaksin berbayar itu pelecehan pak cc,1,1,1
3388,vaksin gratis dibilang memasukkan chip buatan bill gates wacana vaksin berbayar dibilang semua diuangkan karepmu opo bo,-1,1,-1
3389,tenang gausah risau masalah vaksin berbayar vaksin gratis aja bisa ko bedanya merk vaksinnya aja,1,1,1
3390,bisa merasakan vaksin jatah bawa dua orang tua gratis satu orang muda yha bapak udah dapet jatah duluan kuatkuatin dah ya badanku ya,-1,1,1
3391,pemerintah ga punya alasan jika bertanya kamu belumtidak vaksin tinggal jawab vaksinnya kemahalan udh ga lagi vaksin gratis,-1,1,-1
3392,ndes vaksin ng puskesmas ki gratis rak ya pek daftarke ibu bpkku tp rak reti carane ndelok infone ng ndi ya,-1,1,-1
3393,pilih vaksin berbayar gak hak yg berbayar emng tp yg gratis trs blg antree kl ga antre byr kl emng punya kl yg ga mau byr dftr yg gratis,1,1,-1
3394,hadeh orang vaksin gratis aja gamau lagi bayar,-1,1,-1
3395,sebel yah liat kelakuan org gaada otak memanfaatkan pandemi untuk mencari cuan dgn cara ya gitu deh di australi vaksin dikasih duit dn gk wajib tes vid gratis tis gak bayar,-1,1,-1
3396,fe yg punya jadwal vaksin gratis boyolali minta btw thanks ya yg udh ngasih tau,1,1,1
3397,cm dapet vaksin gratis kampus ga tuh wajib engga sih bingung bgt mau daftar engga soalnya ortu ga ngeizinin,-1,1,-1
3398,uns gamau bikin vaksin gratis mahasiswanya mumpung punya rs,-1,1,-1
3399,vaksin gratis vaksin berbayar hmmsituasi ini menciptakan celah kkn jual beli vaksin gratis penyelenggara vaksin berbayar,-1,1,-1
3400,crazy rich indonesian beli rb vaksin ditawarkan gratis yang memberikan vaksin nakes rs miliknya punya rs semoga banyak filantropis ini,1,1,1
3401,heran bgt sm org yg msh aja ngeluh tinggal antri bntr doang udh dpt vaksin gratis msh aja yg ngeluh,-1,1,-1
3402,vaksin covid belom ditemukan koar vaksin skg udah gratis gamau vaksin jadi pengenmu gimana,-1,1,-1
3403,vaksin gratis gamau giliran kimia farma mulai jual vaksin koarkoar,1,1,1
3404,gratis aja byk yg blm vaksin dibisnisin suru bayar,1,1,-1
3405,tau nya vaksin gratis doang sih oaleh mulmul goblog,-1,1,-1
3406,vaksin gratis aja nolaknolak dibilang diisi chip dibilang ga aman giliran yang jualan vaksin dibilang nt du ky kontol,-1,1,-1
3407,gak tau dapet vaksin tapi setau gue makan buah gratis aja bersyukur aja,1,1,1
3408,dikasih gratis gak mauada dijual proteslu gak vaksin takut jarum suntik,-1,1,-1
3409,vaksin gratis gamau kalo bayar dibilang bisnis capek bgt sm netizen,-1,1,-1
3410,harapan besar copid bisa atasi vaksinasi ma al gratis untuk masyarakat harapan buyar sia sia yang mengurus luhut panjaitan yang jadi jubir pemerintah si ngabalin pekok potret buruk,-1,1,-1
3411,gkb guys udh edaran vaksin mahasiswa umm bayar gratis ya,1,1,1
3412,awas vaksin nya udah ga gratis repot,-1,1,-1
3413,vaksin gratis susah banget didapet mulai bermunculan vaksin berbayar,-1,1,-1
3414,dimensi keadilan masak direktur bumn profesional yg gajinya ratusan juta disubsidi vaksin negara biarkan subsidi dinikmati mayoritas rakyat yg berhak sy kira fair tidak mengganggu pelayanan vaksin gratis utk rakyat,1,1,1
3415,ga mikir gitu maksud vaksin bayar biar orang yang punya uang ga ikut antrian vaksin gratis jadi antrian vaksin gratisnya pendek,-1,1,-1
3416,barista pagi duh pak psbb nih yaah salah juga mas dikasih longgar dikit ngelunjak giliran diketatin dikit ngeluh maramara dikasih vaksin gratis alasan ngga vaksin,-1,1,-1
3417,trus udh vaksin protes katanya vaksin maksimal semua gratis ya,1,1,-1
3418,orang kaya vaksin gratis komen gratis ntar mengurangi jatah miskin doong orang kaya beli vaksin komen vaksin dijual sih kadang nuruti orang sakit jiwa yg bodoh gak endingnya semoga pemerintah tetap waras,-1,1,1
