,tweet,bert_predict,lstm_predict,bert_lstm_predict
2702,musuh rakyat musuh pemerintah ini sama pandemi covid musuh oposisi politisi busuk keberhasilan pemerintah nyinyir hoax bantu solusi,-1,1,-1
2703,berhasil keluar zona nyamaneh taunya usaha kemakan coronahappy bhirtday corona,1,-1,1
2704,pelaksanaan selesai secara keseluruhan prajurit tni akan langsung membantu pelaksanaan vaksinasi puskesmaspuskesmas terang panglima tni,1,1,1
2705,oba okweyambulira akayiso kokugema bakuteekeko ebiragiro ate tunaalinda bantu kuggyamu mpale na sikaati,1,-1,-1
2706,pandemi covid ekonomi parah bumn merugi negara berat gini masak utang utk biaya pemilu biayanya mending untuk bantu pemulihan jadi tambah masa jabatan mpr yg pilihin aja ya kayak xixixixi,-1,-1,-1
2707,jadi kemarin bayi poli vaksin dari awal trauma apa udh nangis terus alhasil dr mw perawat temen koas bersusah payah nenangin smpe berhasil diam tak pandai anak jadi ga ngapa ngapain disitu,-1,-1,-1
2708,euy butuh donor darah golongan pendonor yg terkonfirmasi covid yg bantu butuh untuk sodara yg lg kritis,1,1,1
2709,lang mau bilang bjs inggris adalah dokter berhasil membuat vaksin gimana ya,-1,-1,1
2710,berhasil daftar vaksin tapi degdegan tiba,-1,-1,-1
2711,pak presiden mohon rencana vaksinasi gotong royong mandiri via kimia farma dijalankan percepatan warga divaksin membantu warga dapat antrian gampang pak ayo pak maju terus,1,1,1
2712,hayi balik hbs vaksin bener drop kayaknya bakal nyari admin baru yg bantu aku,1,1,-1
2713,pernyataan terbangsat mungkin dengar tanggal juli akan bilang kita telah berhasil mengatasi covid,-1,-1,1
2714,kakekku tahun udah divaksin sinovac dua kali riwayat penyakit jantung kena covid udah ngeri banget gejalanya cuman kena demam onoff hari lemes sudah lewat hari isoman tinggal lemes aja vaksin gimanapun membantu bgt ayo divaksin,-1,-1,-1
2715,dinkes jawa timur berhrp para ormas plaku dunia usaha dpt membantu pemrintah mensosialisasikan vaksin covid lingkungan masingmasing,1,1,1
2716,resepsi atta aurel bukti indonesia berhasil mengatasi pandemi covid ada larangan untuk shalat tarawih berjamaah mesjid ramadhan,1,1,1
2717,bisa dipungkiri tahun perjuangan melawan keadaan ya keadaan pandemic mengajarkan untuk tetap bertahan semangat kuat bersamasama bahu membahu membantu menguatkan hadapi covid indonesia,1,1,1
2718,cuma china negara wakanda kalau bantu mengatasi pandemi covid indonesia waktu tempat persilahkan datang kami lelah semua welcome,-1,1,-1
2719,punya rekan kerja lowland yg seirama senada beda departemen membantu kita samasama ngehadepin masalah sama covid,1,1,1
2720,lega mak dah tarikh vaksin rasa mcm anak tak berguna mak orang semua dah vaksin,-1,-1,1
2721,saja tokoh agama mayoritas lbh giat menghimbau umat nya utk di vaksin akan membantu,1,-1,1
2722,mari bantu mengurangi beban tugas tenaga kesehatan dgn selalu menjaga protokol kesehatan sayangi keluarga sekitar corona nyata lagi cerita belaka ribuan nyawa meninggal sampai menimpa dan orangorang yg cintai,-1,1,-1
2723,takut beneran rmh kakek gua yg suspect covid bantu doanya ya semoga kakek gua ga positif amin,-1,1,-1
2724,yg kemaren bilang pamswakarsa utk bantu penanganan covid gimana kabarnya dah,-1,-1,-1
2725,orang kaya gak bikin swab test gratis gitu orang isi konten yutup riya melulu soal rumah tangga ga penting mendingan bantu orang yang memang kurang dana test covid,-1,1,-1
2726,sedih bgt kalo org terdekat covid terus bingung bantu kayak gimana,-1,-1,-1
2727,bukan waktunya menghina mengkritik pemerintah mari membantu pemerintah mematuhi aturan kesehatan vaksin pakai masker jaga jarak tetap dirumah rajin cuci tangan,1,1,1
2728,tengah pandemi apakah doa ritual puja puji agama melekat tubuhmu membantu mengusir virus corona tegas katakan semua hanya sarana mensugesti disaat keluh kesah derita jawaban,-1,-1,-1
2729,yaallah sehari sblm oksigentabung oksigen langka gue punya tabung oksigen bekas alm ayah trs yg beli emak gue kasih harga rb tabungregulator kata yg beli buat ortunya kena covid besoknya ketahuan ternyata oksigen langka alhamdulillah bantu orang,1,-1,1
2730,vaksin ini dibuat adanya covid yg pertama yg beberapa mutasi covid muncul varian alpha delta dsb vaksin yg dibuat juga untuk covid varian terbaru alpha delta dsb tolong bantu jawab om,-1,1,-1
2731,yang katanya divaksin pemerintah trus perusahaan suruh bantu kasih vaksin pekerjanya sampe apapun pada bakal orang yg vaksin mandiri gara ke luar kota wajib vaksin,-1,1,-1
2732,vaksin berbayar bisa bumn kalo bumn mengalami kerugian jeng jeng langsung datang apbn menyelamatkan hidup perusahaan kalo swasta gigit jari gada yg bantu apbn isinya pajak pajak itu keringat rakyat jadi kalo berbayar ga pantes banget,-1,-1,-1
2733,terpapar virus covid bukan aibjadi gak usah malu utk mengakuinyakarena dgn mengakuinya aja dgn membantu pihak medis utk memperkecil penyebaran virus tsb,-1,-1,-1
2734,kelak anak cucu akan menjadi saksi sejarah dmn ummat manusia tahuntahun bertumbangan virus covid pandemi akan menyisakan sejarah para pemimpin dunia berhasil gagal melindungi rakyatnya badai pandemi yg kian terkendali,-1,-1,-1
2735,inisiatif prihatin pandemik covid membantu rakyat semua kerana pkp pkp pkp,-1,1,1
2736,mencurigakan jadi bikin kartu vaksin palsu gimana cepet pulih kalau bantu membantunya kiri mulu,-1,-1,-1
2737,ga bantu temen nyari ruang ranap kopid nyari plasma konvalesen hari bisa bantu orang dapet slot vaksin cepet berguna hidupku,1,-1,1
2738,india berhasil membuat vaksin bharat biotech menggunakan meride whole killed virus kabar litbangkes lipi ejkman bisa nakutin awas varian baru kalah jauh inspektur vijay,-1,-1,-1
2739,jaman susu gambar beruang diminum pas hangover trus mendadak berubah bantu mengurangi sakit lambung bisa penangkal covid tim strategic marketingnya iq,1,-1,1
2740,takjub ngeliat pasien icu covid berhasil pindah ruang rawat inap pakbu selamat atas kesempatan hidup kedua,1,1,1
2741,ribuan dokter jelasin bahaya covid minta pakai masker ga percaya ratusan nakes meninggal bantu pasien covid tetep ga percaya satu dokter tolol bilang vaksin membunuh langsung percaya jujur aja ga percaya dokter cuma percaya yang menurut benar,-1,-1,-1
2742,sederhananya piala euro berhasil diselenggarakan bukti keberhasilan masyarakat eropa vaksinasi lockdown terbentuk herd immunity indonesia vaksin covid kebanyakan ortu bayinya tidak divaksinasi lengkap,1,-1,1
2743,makasih vaksin membantu,1,1,1
2744,seru buka fb masih aja hoax berkeliaran komen galak eh barusan liat adubacot temen covid hadehh kocak banget emang yaa orangorang kek kadang berguna biar baca pada enggak stre kek apatau maen katakataan sosmed,-1,-1,-1
2745,pandemi berhasil ngacakngacak kesehatan fisik mental isi roadmapnya covid ya,1,1,1
2746,ruangan isolasi covid beberapa rumah sakit bali dilaporkan kosong artinya vaksinasi covid berhasil,-1,-1,-1
2747,bantu orang yg vaksin rasanya legaa keluarga semoga sehat,1,1,1
2748,capek banget kemarin denger kabar buruk terus baca berita buruk terus liat timeline isinya kesedihan kematian bantu gak apaapa gerak gak tau kemana khawatir marah sedih gak kenal siapa covid bener jahat,-1,-1,-1
2749,percaya gak percaya covid gini bli usn doang sgitu usn cantik ae mnrut gue tuh aja tu usn bos gue yg tajir mlintir ae mikir bli ginian doang ya misal klo bnran ya udah sih emng tpi bisa lo pkek yg lbih berguna,1,-1,-1
2750,disaat negara lagi heboh nya corona sini bilangnya kebal corona wkwk skrg disaat negara udh berhasil memerangi covid sini makin parah tak terkendali karna covid hmm,-1,-1,-1
2751,rekening obesitas kamu punya rekening obesitas pada nyuruh orang vaksin mengaku prihatin dgn kondisi mending dietin dikit tu rekening obesitas bantudonasi pemerintah beli vaksin ln,-1,-1,-1
2752,yg kena covid abi ummi gue takut banget udah ummi pas ngerasa baikan drop lg kl abi udah drop lngsng skrng gamau makan trs sumpah stre banget gue gabisa bantu di suruh keluar beli itu kadang gabisa sakit haid,-1,-1,-1
2753,percaya covid dipanggil sama polisi setempat diarahkan untuk menjadi relawan igd rsud lokalnya butuh orang pemberani untuk membantu nakes garis ini winwin biar yang tidak ingin terpenuhi rs terbantu,1,-1,1
2754,kes naik vaksin cukup frontliner teruk kepenatan masalahnya ada negeri yg berkemampuan cth pulau pinang membeli vaksin dari negara pengeluar utk membantu rakyat bawahan mendapat vaksin secepat yg,1,1,1
2755,untuk memudahkan jangkauannya khofifah mengimbau asn kabupatenkota untuk membantu percepatan penyelenggaraan vaksinasi,1,1,1
2756,cerita pagi gw vaksin ya rsud dianter mama antrian blkng gw ibu yg nganter anaknya vaksin jg trs gw liat pke alat bantu dengar kedua telinganya nunggu antrian ibunya ngajak ngobrol trs berkali blng klo disuntik tuh ga sakit,1,-1,-1
2757,pets bagusnya umur kucing di vaksin steril makasih yg udah bantu jawab,1,-1,1
2758,gubernur meminta dinas terkait untuk membantu pendataan identifikasi untuk vaksinasi tahap selanjutnya,1,1,1
2759,covid yg membunuh vaksinlah yg menghabisi nyawahmu banyaknya rakyat yg tewasaku ucapin selamat tuan presiden selamat yah tuan engkau berhasil mengurangi populasi rakyat indonesiadan menggantikannya rakyat cina,1,1,1
2760,terima kasih yg bikin proses vaksinasi rapi puskesmas sentra vaksinasi bantu sekali org imunitas baik,1,1,1
2761,disaat pemerintah pusat beserta segenap aparat negara berjibaku mengatasi pandemic covid disisi kadruners giat provokasi masyarakat untuk patuhi prokes mari bergotong royong membantu pemerintah pandemi berakhir,1,1,1
2762,butuh plasma untuk penderita covid kondisi parah hubungi utk yg butuh plasma tolong bantu share guys kalo yang butuh plasma konvalesen hubungi nama nomer nara hubung udd pmi terkait plasma konvalesen,-1,-1,-1
2763,coba para pengusaha yg katanya naga tlg bantu pemda utk nambah fasilitas utk penanganan pasien covid tnpa embel benar murni bantu krna klo org pd sehat negara sehat akan cpt untung lgi bisnisnya tolong ya,1,1,1
2764,bayangin nih bulan muncul vaksin efektivitasnya akhir tahun orang udah berhasil divaksin awal ekonomi pulih bayangin aja,-1,-1,-1
2765,presiden jokowi instruksikan petugas bertugas untuk tegas para pelanggar larangan mudik masih nekat mudik berhasil menerobos penyekatan petugas sejumlah daerah satgas covid mengkonfirmasi lebih pemudik positif covid,-1,-1,1
2766,org ga percaya covid tp jgn abai ga pake masker luar rumah namanya menghargai kesehatan bersamaklo ga percaya covid masuk aja tuh icu covid bantu nakes tp ga pake apdsemoga nyawa mu melayang neraka,-1,-1,-1
2767,moots yg bantu ngeinggrisin kalimat gaa biar ga aneh bebas triple burden malnutrition masa pandemi covid nyoba ngeinggrisin berkali tetep aja aneh gabisa basa enggres makasi sebelumnya yg udah bantu,-1,-1,1
2768,tiongkok bersiap untuk berdiskusi negara mengenai prosedur penanganan vaksinasi covid reuters melaporkan tiongkok siap bekerja komite olimpiade internasional untuk membantu menyediakan vaksin para atlet olimpiade,1,1,1
2769,terapi plasma untuk penderita covid kalo masuk icu kondisinya kritis membantu secara signifikan ketika yg minta dicarikan pendonor posisi pasien udah icu rasanya ngga tega bilang,-1,1,-1
2770,pencapaian terbesarku masa pandemi berhasil mengajak mas pacar untuk vaksin dia takut jarum,1,1,1
2771,terserah sih lu percaya covid ngga tp lu bantu diem dirumah ngurangin angka kenaikan biar cepet offline njir,-1,-1,-1
2772,oke lanjut nonton penthouse stelah terdistract wa vaksin berhasil dr sore nonton tau udah ep,1,-1,1
2773,kadang tidak menyangka hamil bulan jauh suami ketemu bulan itupun hari nyuci masak kerja beli itu pas gak enak badan lala yg bantu pas covid pengen itu gak suami alhamdulillah utun pengertian ngertiin ibuk,-1,-1,-1
2774,whonakes sarankan pakai masker pd ga denger ratusan nakes meninggal bantu covid tetep pd ga percaya satu dokter terintergrasi tolol menurut gue blg vaksin membunuh lgsg percaya pd ga percaya nakes cuma percaya apa menurut benar,-1,-1,-1
2775,pemerintah gimana sih nanganin covid asli beneran jengkel yang dikorupsi nggak ngasih kejelasan soal penanganan pas pkmmpsbb gak berhasil ribu orang meninggal juta kasus sih asli nggak kasian apa yang kena penyakit termasuk nakes kena,-1,-1,-1
2776,vaksin covid mulai menyasar anak anak sd tahun semoga berhasil terkadang terjadi keanehan orang tuannya pakai masker anaknya pakai mas di sudut keramaian kurang sosialisasi anaknya yg bandel apa orang tuanya yg banel,-1,-1,-1
2777,bpom mendukung vaksin nusantara ayo bantu karya negeri kalo produk luar izinnya cepet banget aduh jadi pengen misuh,-1,1,1
2778,kocak kalau semisal ibu beneran dapet jatah vaksinnya udah daftar izinkan untuk pertama kalinya sedosis sinovacmu membantu pandemi kitaa,-1,1,1
2779,menurutmu mati karena virus corona adakah keyakinanmu tuhan menghidupkan mematikan korslet bertanya,-1,-1,-1
2780,driver ojol pada udah divaksin emang perusahaannya gitu benerbener membantu banget deh makasih ya beneran terharu liat screenshot medsos nanyain perihal vaksin mostly jawabannya,1,1,1
2781,hari menerima vaksin pasien dioperasi usus buntu kondisinya baik sering merasa mual muntah sehabis makan kondisi ini normal gak ya mohon pencerahan teman twitland bantu dok,-1,-1,-1
2782,ya orang hidupnya enak mgkn ya dr orok ngasih saran seorang nakes yg pontangpanting vaksin tracing hari ditambah bantu mamanya yg tulang punggung keluarga kalo kerjanya ga liburnya cuma bikin capek mending resign aja ya orang kaya gt,1,-1,1
2783,sedih gw temenin bantu nenek gw sakit ga perkara rumah lagi ada positif ketakutan gw kemungkinan nularin besar satu sisi udah tua lemah covid sucks lu tau bantu tp ga grgr virus,-1,-1,-1
2784,negara sudah bantu indonesia penanganan covid sedang mewabah banyak kaum katanyaintlektual yang justru nyiyirin pemerintah ayo rapatkan barisan bukan siapa,-1,-1,-1
2785,yakin dgn gerakan kita ramairamai membantu pelaku umkm flores bangkit masa pandemi covid mengajak untuk membeli bangga memakai produk karya anak bangsa flobamora,1,1,1
2786,dokfe sorry kak tanya kakel ada yg abis vaksin pertama trs drop jadi positif nanti lanjut vaksin dua ga usah kaak maaf kak bukan mahasiswa kedokteran siapa tau ada bisa bantu,-1,-1,-1
2787,panglima tni marsekal hadi tjanjanto arahannya memberi apresiasi perhatian tinggi atas keberhasilan pemkab kediri lamongan berhasil menurunkan laju penyebaran covid wilayahnya,1,1,1
2788,covid hilang kecuali lakukan ciptakan tatanan kehidupan baru harus menyesuaikan dg covid sy berkeyakitan sejuta vaksin ratusan rapid gak akan bergunaselama kita tdk menyesuaikan dg covid,-1,-1,-1
2789,ini rebahan glundang glundung dirumah seharian sdh berguna nusa bangsa,-1,-1,1
2790,disaat masyarakat berlomba lomba dlm kebaikan bantu menyediakan fasilitas gratis untuk pasien covid ada aja kelakuan pemerintah bikin vaksin berbayar lucu bgt,1,1,1
2791,mari ketat mengikuti protokol kesehatan untuk membantu didalam pertarungan covid tunjukkan peranmu,1,1,1
2792,wadao heboh syekali ahahha kejadian kedua kalinya si pasien ya tp skali lg yah covid aib jd ga perlu melihat pengidap sperti org yg tidur atas tumpukan sampah cukup jaga jarak tp tetap kash suppo klo bs bantu,-1,-1,-1
2793,vaksin hari bantu tetangga isi ulang oxygen sm pakdhe pakdhe positif corona emg,1,-1,1
2794,china pelaku perjalanan negeri ppdn tengah pandemi bebas siapa karena negara berhasil mengendalikan wabah virus corona,-1,-1,-1
2795,mudik virtual solusinyasalut kpd tnipolridephubpos penyekatanmereka pahlawan nowmencegah covid grup baruklaster barubantu pemerintahmudik virtualgbu,1,-1,1
2796,buruburu ke luar kota penugasan dadakan butuh cepat kendala waktu test antigen pcr coba cek layanan pastinya bantu dengan pelayanan terbaik corona,1,1,1
2797,pengusaha pengelola pusat perbelanjaan mal toko modern kota bandung diklaim mentaati aturan pemberlakuan pembatasan kegiatan masyarakat ppkm darurat tersebut diyakini turut membantu mengurangi penyebaran virus covid kota bandung,-1,1,1
2798,habis oksigen bukan urusan pasien covid doang pasien bayi baru lahir memerlukan oksigen alat bantu napas pasien icu etiologi covid pasien memerlukan operasi gawat darurat kena dampak bukan kolaps namanya,-1,-1,-1
2799,semoga sahabat yg selanjutnya bantu doakan sama kembali pulih sembuh covid saat nunggu kabar baiknya sahabat,1,1,1
2800,semoga orang telah membantu satu lain masa covid gini semoga dibalas kebaikan dan urusannya dimudahkan aamiin,1,1,1
2801,armada juga siap membantu pendistribusian tabung gas oksigen rumah sakit untuk keperluan penanganan pasien covid,1,1,1
2802,adakah mau semeru tanggal mei besok abis lebaran idul fitri harapan covid agak reda ntar perizinan tak bantu ngurus dah,-1,-1,-1
2803,pengelolaan covid ekonomi berhasil hari berhasil mencapai rekor baru org terinveksi ranking indeks persepsi korupsi berhasil naik menjadi,1,-1,1
2804,kibarkan bendera putih aja pak kitu aja repot faktanya kemarin berhasil turunnin angka positif covid,-1,-1,-1
2805,ketum kantor bapa meninggal gegara covid rencana pagi mau bantu share cari donor plasma innalillahi staysafe ya,-1,-1,1
2806,kondisi sehat membantu antisipasi memberi informasi rekan terjangkau sedang terkena jauh bagus dibandingkan ngeributin tidaknya covid pelaku positif gini kasih jempolnya empat,1,1,1
2807,yup membantu menjaga imunitas alami,1,1,1
2808,besok ga praktek disuruh bantuin screening vaksinasi ahh alhamdulillah kemarin mikir pengen ikut pelatihan vaksinator belum dapet infonya mari mulai bantu screening ajaa perasaan senang ya sesederhana aja bikin seneng,1,-1,1
2809,rectify luar proses vaksin sgt efficient dalam kita sendiri sgt membantu kita especially yg confuse,1,1,1
2810,pemberian vaksin membantu terhindar berbagai penyakit dapat menyebabkan sakit berkepanjangan tak merugikan segi finansial juga waktu,-1,1,1
2811,menjual jual aset negara getol memalak duit ummat menembak mati rakyat tambah punya piaraan buzzerp sampah peradaban ternyata berhasil menjadi juara corona lengkap bencana datangkan negeri,-1,-1,-1
2812,rm atm membantu pdrm untuk menguatkuasakan perintah kawalan pergerakan dlm membasmi penularan wabak covid mulai ahad mac jam pagi,1,1,1
2813,barusan dikatain org alay lemah grgr takut sm corona rasain sih sesak nafas tp gaada yg bantu soalnya belum rasain bokap dibawa igd grgr corona belom rasain bokap smpe skrg minum obat biji hari grgr efek corona,-1,-1,-1
2814,hindarilah corona tetaplah hidup tidak berguna,-1,-1,-1
2815,vaksin bisa dibeli secara umum berharap pengusaha influencer artis tokoh politik pejabat publik ikut membelinya membaginya seluruh masyarakat itung bantu meringankan beban negara,1,-1,1
2816,malam didatangi istri pak rw yg dikonfirmasi covid beliau mencari donor plasma penyintas covid untuk besok aku dua sepupuku bisa membantu hatiku sakit lagi,-1,1,1
2817,umat islam nkri byk yg susah ekonominya akibat covid bantulah sanak keluargamu tetanggamu temanmu dia kenal dgnmu bantu palestina byk negara yg membantunya,1,-1,-1
2818,melihat gimana kondisi yang nggak kuduga cuman berharap mudahmudahan dua jab vaksin bulan belakang bisa bantu tapi amitamit kena covid pas hamidun gini sedih sekali aku mohon doanya ya,-1,-1,-1
2819,covid selesai bersamaan penyerangan israel palestina hamas membantu palestina warga libanon terbunuh perbatasan membela palestina,1,1,1
2820,sumpah gue merinding bgt dm masalah tabung oksigen rasa sedih gue gak bantu terus gue nangis mereka ngedoain gue yang baikbaik semoga proyek covid gak sampe aamiin,-1,-1,1
2821,kesempatan menyegarkan dengan beberapa hal memang diri perlu diberikan apresiasi dalam batas sewajarnya misalnya membeli mcd bts meal kita membantu ojol resiko ojol tertular covid dgn keramaian besar,1,1,1
2822,gue skrng lg fase yg muak bgt sm corona bener muak pdhal wktu kmrin gue beneran aja berhasil adaptasi sm keadaan tp pas tau skrng lg naik lgi angkanya gua ngerasa stre bgtt,-1,-1,-1
2823,vaksin membunuh virus vaksin membantu tubuh meningkatkan antibody virus masuk cepet dilawan cepet mati kalau banyak tubuh melawan virus tidak punya inang bisa punah,-1,-1,-1
2824,jbrfe yg tau tempat untuk mencetak kartu ktm dsb mau mencetak sertifikat vaksin dosis pertama kedua kartu mungkin sewaktuwaktu berguna terima kasih gaes,-1,1,1
2825,hindari corona tetap hidup tak berguna,-1,-1,-1
2826,sederhana wabah satu dunia hal lumpuh dikorbankan orang terburuburu membuat vaksin gw yakin yah tahap diloncatin alhasil yang berhasil ada yang ga ngefek apaapa ada yang kena efek samping,-1,-1,-1
2827,membantu teman ga dapet akses vaksin semoga niat baik membuahkan hasil baik mereka bs dpt slot aamiin,1,1,1
2828,diskonan makeup menggoda bgt kalo nurutin pgn ya beli tp kalo dipikir syg bgt uangnya krna covid jarang keluar rumah jarang pake makeup mending beli skincare sih lbh berguna,1,-1,1
2829,woi urgent hehe bantu rekomendasiin apasekitaran jakartadepok apague yg tetangga sebelah gue kena covid ga lagi mama jd tolong rekomen hehe,1,-1,-1
2830,terpaksa menolak derma rm billion untuk tujuan kebajikan untuk ngo membantu mangsa politik bangsat wabak covid mahu derma sila bentuk tunai kredit dalam akaun,-1,-1,-1
2831,moots bantu doanya ga sepupu positif covid doain sekeluarga cepet sembuh ya,1,-1,1
2832,dukung saling membantu dengan dukungan moral mental spiritual finansial dibutuhkan masyarakat terkena musibah covid tegas irwan,1,1,1
2833,vaksin retail bisa mempercepat selesainya pandemi yg bantu yg ga sekalian ngurangin beban anggaran pemerintah yaah kita jg tahu klo penyedia bakal menang tp ya gimana indonesia jt penduduknya,-1,-1,-1
2834,bantu rs gak punya skill rumah kepikiran tangsel buka lowongan pekerja lepas gaji utk gali kuburan korban covid gak ya mau sabtu minggu kerja jam utk jadi tenaga penggali makam dibutuhkan,-1,-1,-1
2835,radio mendengar berita pasien covid kabur berhasil ketangkep mau naik angkot kabupaten bogor alasan kabur mendengar suara bisikan ok,-1,-1,-1
2836,dunia punya kepentingan covid berlalu saling bantu soal vaksin ekon jalan normal tp beda dgn politikus indon maunya negara gagal urusin covid biar punya alasan nurunkan presiden,-1,1,-1
2837,tiap minggu pengumuman kasus covid keluarga yg kena udah minggu lockdown dilarang terima tamu tukang jualan dilarang masuk kitakita aja yg bantu jadwal piket sumbang makanan minggu udah yg kena sembuh muncul yg baru,-1,1,-1
2838,ini org hrsnya berjuang dgn caranya bantu semua melewati pandemi jg ikut berjuang mulai dr sendiri vaksin diam dirumah jaga prokes cara berjuang beda tp tujuan sama sekecil apapun kontribusinya hrs hargai,1,-1,1
2839,musim corona masa dimana ank menguji praktek ilmu biologi sistem reproduksi tanpa disadari trnyata berhasil berbuah hasil yg nyata,1,1,1
2840,sorak sorai berhasil terobos sekat mudiksekarang stres covid,-1,-1,-1
2841,tuh berbusa ngomongin mesti pake masker hindari kumpul ikut vaksin dll kyknya udh gak berguna jg pandemi nih udh dr setahun yg bukan minggu klo udh setahun tp msh bengal jg gak pake masker ya berarti emg oon aja,-1,-1,-1
2842,alhamdulilah semua udah negatif hari ibu berhasil vaksin alhamdulilah,1,-1,1
2843,indikator konkrit ibuk mulai sembuh covid mulai lepas alat bantu oksigen marah marah makanan dipesan kunjung datang le endi maeme ibuk wes ngelih iki suwi banget sih gur tuku soto ng pringgading ra tekan wes sehat iki berarti,1,-1,-1
2844,yuk bantu pemerintah berperan untuk ikut vaksin indonesia pulih,1,1,1
2845,indonesia bangkit kembali kita bantu hentikan pandemi dengan mengikuti vaksinasi bakal menghimpit angka penularan covid bangkit lawan pandemi,-1,1,-1
2846,movement mbc keren uy ngadain vaksinasi hulu hilir petaniproducergreen bean buyerroasterbaristastaffcoffee blogger dll sedikitbesarnya sgt membantu dlm melawan pandemi,1,1,1
2847,yg bantu jawab gasih orang hypertyroid vaksin covid ga rencananya pake az,-1,-1,-1
2848,rakyat ndak usah buat kelinci percobaandalam mengambil kebijakan menekan wabah covid teges aja uji cobanya diem rmh hari malem pemerintah mencarikan anggaran biaya hidup warga yg tdk selama hari yg kaya biarin aja itung bantu negara,-1,-1,-1
2849,besok vaksin ges bantu doa,1,-1,1
2850,manusia kamu berhasil sembuh covid tidak bisa disamakan orang bisa jadi menderita covid parah mari saling menjaga sama bisa tetap sehat,1,1,1
2851,paksakan mudik kakak bersabarlah mari sama bantu covid semoga berakhir aamiin,1,1,1
2852,dilakukan laporcovid terlihat mudah ngga hati yang hancur lebur disana ada korban covid yg membutuhkan rs mereka bisa membantu faskes pada penuh,-1,1,1
2853,smpek masih gak nyangka liat hasil pcrku positif udh sebisa mngkin jaga prokes keluar jg udh gak syukurlah gak gejala apaapa keluarga jg gejala ringan aja stay safe ya plis klu jatah vaksin ambil aja itu bantu bgt,-1,-1,-1
2854,tolonglah pastikan ahli keluarga daftar dan ambil vaksin memerlukan kerjasama jangan weaponised badan dan bahayakan orang keliling ramai terkorban hanya menang kita saling membantu,1,1,1
2855,copas teman yang punya temen sembuh covid bergolongan darah komorbid kalo boleh hubungi kontak ya sara makasih temen temen mohon bantuannya yaa,-1,-1,-1
2856,rakyat bantu rakyat pejabat bantu kelompoknya dpr gak bantu buat rakyat presiden msh aja pencitraan wapres diam membisu stafsus milenial diam membisu nakes berjuang habishabisan jd garda terdepan tangani pasien covid,-1,-1,1
2857,berhasil vaksin secara ga sengaja pas nyarinyari gadapet eh pas ga nyari dapet,-1,-1,-1
2858,bgr tanya kalo daftar kuota vaksin yg dri pemerintah kita berhasil daftar itu udah fix divaksinasi makasih,-1,1,-1
2859,zoo ga sih vaksin gratis utk kucing adopt stray cat tp ga punya biaya utk vaksin sekarang bulan jg steril tp kalo steril vaksin kan bahaya yah bingung banget yg punya saran makasih yg udh bantu jawab,-1,1,-1
2860,duta besar ri untuk india menyebut ribu kasus covid berhasil terkonfirmasi pemerintah indiaada laporan peningkatan jumlah warga negara indonesia ada india terkonfirmasi positif covid saat dan antaranya meninggal dunia,-1,1,-1
2861,kasus covid indonesia berhasil mendapatkan golden play button,1,1,-1
2862,aturan pembatasan alasan covid mendekati hari raya umat islam indonesia yang bantu jawab,-1,-1,1
2863,berhasil daftar vaksin,1,1,1
2864,menganjurkan ga usah pake masker ga usah jaga jarak kurangkurangin tidur bantu orangorang cari kamar rawat,-1,-1,-1
2865,bapak ibu baru hari yg ikut vaksin untuk lansia sangat puas pelayanan sana kata sistemnya bagus tidak menimbulkan kerumunan perawatnya sangat membantu ramah,1,1,1
2866,belakang kasus terkonfirmasi covid meledak pemerintah melakukan yg terbaik tolong giliran utk membantu pemerintah keluarga diri utk menghentikan menyebaran stay alive gaes,1,1,-1
2867,jadi anak strict parent introvedi masa pandemi yang dibanggain jarang keluar rumah membantu menekan laju penyebaran covid,1,1,1
2868,merayakan satu juta kasus covid indonesia seratus juta kasus dunia turut berbahagia atas pencapaian indonesia berhasil masuk besar negara terbanyak menyumbang kasus covid dunia alhamdulliah,1,1,1
2869,berhasil daftarin nyokap vaksin besok,1,-1,1
2870,perkara covid sebenernya mengkhawatirkan keluargaku lebih takut jaga diriku keluargaku jauh gabisa apaapa bantu doa semoga juga aku dalam lindungannya,-1,1,-1
2871,sesedih kasian dengar kabar temanku positif covid barengan anaknya yg asi terpotek hatiku nda banyak bantu rasanya teman lagi susah kt nda bantu kuat ko kuat anakmu,-1,1,-1
2872,ngeri jahat banget covid tetangga yg kena meninggal saat terakhirnya diri istri anak nya gabisa dampingin sedih banget yg bikin sedih orang baik bantu gue tp gue gabisa berbuat utk selain doa,-1,-1,-1
2873,contoh tweet yang jadi penglaris indonesia hebat kecepatan laju vaksinasi dg negara eropa berhasil mengalahkan bbrpa negara timur tengah ini lebih juta yg divaksin seperti dg negara eropa yg populasinya jtan jiwa bangga,1,1,1
2874,tenaga medis bantu vaksin didatangkan tiap rw aja memungkin gak si dateng gerombolan satu tempat ramai gak tau mereka sehat engga dari pada ngurusin jadwal vaksinnya akan cepet dicicil tiap tempat,1,1,1
2875,tuh dgn senang hati membantu donor darah dri sblm kena covid smpe skrg jd pendonor plasma konvalesen jg msh seneng donor darah pdhl ga kenal emang niatnya membantu,1,1,1
2876,dear solo ya dipersulit membantu percepatan pandemi dengan memberikan ijin penerbangan evakuasi untuk pasien covid seluruh airpodi indonesia mendukung percepatan,1,1,1
