,tweet,bert_predict,lstm_predict,bert_lstm_predict
3223,vietnam dah vaksin sendiri gomen beli mereka maybe lg murah cepat,1,1,1
3224,sampe kena covid cok obatnya mahal asu,-1,-1,-1
3225,cocoknya vaksin diadakan indomaret alfamaaja sblm bayar belanjaan hrs vaksin gratis selesai vaksin jalan keluarnya lgsg nuju kasir dikasih diskon belanjaan itu jg cocok ko rasa wak,1,1,1
3226,vaksin bidan bayar rb kalo klinik anak bayar,1,-1,1
3227,rakyat yg berpikirbeli vaksin yg blm jelasmampuknp meng cover biaya sweb yg wajib rakyat gk bisaapa sengaja memeras rakyatlwt isu otg apalah yg jelas rakyat yg berada dilingkungan terpapar melakukan pengobatan rs sweb dgn biaya tinggi,-1,-1,-1
3228,vaksin udah dibeli dibilang bisnis negara lo pikir bikin vaksin ga riset lo pikir bikin riset ga pake duit ya vaksin dibeli gamau nunggungantri yang gratis masih disediakan dibeli wajib beli bayar,1,1,-1
3229,covid nyata yg rmh terus ttp terpapar plis ikutin protokol karna sehat mahal,1,1,1
3230,sedih bgt positif covid dibawa safehouse gaboleh isoman dirumah safehousenya penuh alhasil beli alat mahal bgt stay safe gais,-1,-1,-1
3231,bikin orang ga percaya covid nuduh nakes meng covidkan pasien biasanya pelaku usaha udah ga nahan sabar karena usahanya keganggu biaya makan kudu jalan terus,-1,1,-1
3232,awal gua respect manajemen covid kang emil gimna doi bertindak nunggu dlu komando pusat mulai dr cari kerjasama ke korea bangun pabrik masker bkin aplikasi pelaporan covid sampe penggratisan biaya obat pasien covid yg isolasi mandiri,1,-1,1
3233,petshop di depan orang bilang vaksin kitten yaa scottish fold british shorthair gue dlm hati hua biaya makan perawatannya semahal bye dompet bye,1,-1,1
3234,zoo yg dom bandar lampung yg vaksin drh nurcahyo teluk kalo berapa ya harganya ada yg tau vaksin murah dimana,-1,1,1
3235,bumn pegang thohir gua kira bener rakyat disuruh bayar vaksin kaya di acc,-1,-1,-1
3236,mending gak kuliah karna corona pada gak kuliah karna gak biaya,-1,-1,-1
3237,covid belajar kesehatan mahal harganya pekerjaan sementara teman lawan,-1,1,-1
3238,siap divaksin kita dapet vaksin ya ada vaksin yg bayar wilayah jateng soalnya habis lebaran mau terbang ln ada serfitikat vaksin,1,-1,1
3239,nyuruh dagangan orang ditutup nyuruh vaksin vaksinnya bayar duite ndi oiya vaksin gratis ya hanya dibeberapa tempat antriannya kayak aliansi shinobi vs madara,-1,1,-1
3240,everyday wish orang kayak vincenzo organisasi macem rainbow taxi dunia biar kasih pelajaran orangorang atas yang ga bener kelakuannya bisanya vaksin bayar tuh gimana yang gratis aja belom merata pembagiannya confuse parah,-1,-1,-1
3241,dah dpt peluang ambil vaksin ckp vaksin murah plakmanusia,-1,1,1
3242,vaksin bayar pakai ovogopay beli syopi cicilan shopee pay,1,-1,1
3243,vaksin mandiri mahal banget juta kayanya nunggu gevac aja ribu ugm,-1,-1,-1
3244,keadaan mencekam dompet tercekik mati kena covid mati kelaparan orang punya pilihanya orang berusaha percaya covid tp jg liat gmn orang kelaparan kebingungan biaya sekolah semoga lekas membaik,-1,-1,-1
3245,ya allah resign trus inget biaya vaksin nada bulan rencana tahun pengen ngajak nada liburan blm keinginan biar nada sekolah dimana aja mikirin biaya wataw,-1,1,-1
3246,bentar bayar vaksin bayar pcr bayar jadi uang abis kerna ngopi starbak ya jaga muncung kau kalok gak muntah paku,-1,-1,-1
3247,aduh anjing pdhal murah tpi lg covid yakali thailand,1,-1,1
3248,ternyata empati memang mahal disaat yg kehilangan nyawa pekerjaan dll trs ya gampang bilang covid booming,-1,-1,1
3249,teori liar vaksin berbayar kimia farma mungkin langkah tepat untuk masyarakat berbondongbondong cari vaksin gratis pemerintah karna ngga orang yg ogahogahan di vaksin mengingat biaya nya yg gak murah,-1,1,-1
3250,heran obat murah manjur macem ivermec dilarang beredar masyarakat ya itu obat terapi untuk covid efek sampingnya ada disaat org butuh harus beli obat yg terbilang cukup mahalaneh,-1,1,-1
3251,yth bapakibu pimpinan tempat surat mengajukan cuti karna habis vaksin harus isolasi mandiri tolong gajiampinsentif tetap bayar kalo besok saya kerja,-1,1,1
3252,udah males negara orang protes gara gara vaksin bayar kimia farma kira kira orang yg dengan pas waktu protes vaksin gratis diawal gak ya,-1,1,-1
3253,sebagai penikmat susu bear brand merasa resah panic buying terjadi harganya mahal langka ngapain sih panic buying dikira minum susu bear brand kebal covid gimana,-1,-1,-1
3254,org yg gak ngikutin prokesgapercaya covid pasti blm covid kalo dah kena baru dah tuh nyesel udah biayanya mahal gak stres isolasi blm anosmia demam bengek alias napas aja susah lemes oh ya blm lg nularin org rumah,-1,-1,-1
3255,kan bayar vaksin orang kesusahan aja beli hand sanitizer mikir,-1,-1,-1
3256,berasa bgt jaga jarak tp versi covid msh sempet ngerem tp mobil depan inova trax avanza beruntun tabrakan jalan tol jorr yg penuh lubang dkt stasiun mfatmawati udahlah mahal lubangnya ga ditambal,-1,-1,-1
3257,usul strategi tracing covid genose utk ma rapid swab antigen utk confirmasi positif swab pcr utk confirmasi negatifsehat cepat efektif murah tidak membebani apbn,1,-1,1
3258,gue mendukung rs covid khusus pemerintah fasilitas sama harga jauh mahal,-1,-1,-1
3259,hasil penjualan vaksin kimia farma digunakan sbg cara utk bayar hutang cina,-1,-1,-1
3260,sebenernya vaksin gotong royong di satu sisi bagus sih mempercepat vaksinasi terutama untuk yg siap bayar di sisi agak gimana gitu masalahnya vaksin yg siap dijual meanwhile faskes tempat vaksinasi kuotanya dibatasi banget,-1,1,1
3261,kcg biaya untuk vaksin kira kira ya maaf baru pertama kali vaksin meng jadi kurang tau hehe,-1,-1,-1
3262,para tokoh pejuang sebelumnya perjuangannya berfikir secara individu ilmu yg diterapkan untuk dia tidak ada republik indonesia ini masalah vaksinisasi sudah berfikir giliran gratis pd gamau giliran bayar ngoceh,-1,-1,-1
3263,percaya covidsetidaknya mengajak keluarga untuk keluar hari parkir hari ribu mahal tau dipasar kampung,-1,1,-1
3264,bo lu suntik vaksin az gw ambil yg murah seluruh rakyat aja habis milyar dolar jauh bawah utang bumn yg udah ratusan banyakpun yg utang puluhan rejim sebenernya pulih lebih pilih ambil untung nya rakyat,1,-1,-1
3265,covid udah beres seharian jalanjalan sendirian makan tempat enak mahal sendirian mau muterin supermarket bagus sendirian,-1,1,1
3266,serius deh covid membuat biaya hidup jadi tinggi harus dopping vit ekstra vit nya kaga murah bikin dompet mamak teriak,-1,1,-1
3267,bgr vaksinasi di puskesmas gak sih bayar,-1,-1,-1
3268,anggota dprd jawa timur mendorong pemprov jawa timur untuk kerjasama segera membeli genose alat tes corona virus desiase covid murah buatan ugm gubernur provinsi jatim,1,-1,1
3269,weverse event kurang wise ya sebenernya terutama army tinggal negara masih krisis covid kesannya kayak emang diutamakan tinggal kr explicitly ngga dikirim aja coba karena masalah bayar ongkirnya,-1,-1,-1
3270,covid mengajarkan banyak bersyukur oksigen dikasi tuhan gratis tis tis karna oksigen bayar kaya yang orang cari gimana manusia hidup,1,-1,1
3271,saria lamun vaksin mbung bayar nya ulah meuli daftar nu gratis bisa hdh,-1,1,-1
3272,yuk harus jalan keluar kota yuk di tampar corona bayar ningkatin rumah kredit,1,-1,-1
3273,udh tertebak cara nya kadrun waktu gratis gk vaksin waktu bayar maki kimia farma bilang pak jokowi biadab wkwk pola pikir mu lho drun kaya anak tk mudah ketebak,-1,1,-1
3274,covid hari ribu mahal paket panas mcd,-1,-1,-1
3275,pendapatan pemerintah pekerja transportasi ada menanggung biaya hidup atas kebijakan pemerintah satgas covid membunuh ekonomi pekerja bidang transportasi dalam mendapatkan kebutuhan ekonomi,1,1,1
3276,ibuku cerita kalo ortu temen budheku meninggal bukan covid terus dicovidkan dokternya kalo ga dicovidkan disuruh bayar juta tetep ga percaya,-1,-1,-1
3277,besok dijadwal vaksin tempatnya yayasan sekolah punya kantor tuition fee nya mahal banget kualitas bagus emang kalo ga resign dapet beasiswa sekolah anak tapi ya kalo ikut suami kelak harus resign semoga bisamampu nyekolahin anak tempat bagus,1,1,-1
3278,bayar wifi sebulan kaya bayar swab buat vaksin harus swab dlu nih tagihan bulanan yang belom kebayar hayo gimana cek lab nya gratis gak gak org sanggup loh,-1,1,-1
3279,gubernur pekok ya palestina disumbang formula bayar dpnya setengah jalur sepeda milyaran dibuat nggak guna giliran utk kepentingan penderita covid rakyatnya yg memilihnya minta sumbangan nggak pekok sebutan yg pas ya,-1,-1,-1
3280,pets yang punya kitten seinduk nya pertama kali vaksin kittennya umur divaksin aja kisaran biaya jenis vaksin brp terus pas masa menyusui induk ikut vaksin ngga,-1,1,-1
3281,oh yaa gais mgkn yg sdg covid pecegahan kema covid lupaa minum vitamin ya kata sepupuku dokter coba minum elkana harganya murah isinya lengkap gak minum becefopapa mamaku makan dan aman aman aja harganya murah,1,1,1
3282,selalau orang orang berkilah dinasehati covid bisnis pcr vaksin bayar terus nyambungnya pandemi jadi abai soal kesehatan gimana ya,-1,1,-1
3283,oh vaksinnya bayar engga sih tenang aja teman untuk vaksin ini dikasih gratis kita ga perlu mengeluarkan uang untuk divaksin,1,1,1
3284,jadi vaksin bayar gimana maaf ga ngikutin temlen soalnya hari,-1,-1,-1
3285,pihak keluarga udah cerita kalo biaya rs gratis kunci nya di covid sedangkan pihak keluarga keluarga tdk apa buat di iya sementara disana tdk terurus,-1,1,-1
3286,panggil tukang santet kirim vaksin seluruh rakyat indonesia murah praktis nggak bertele,-1,-1,1
3287,baca twit kabar buruk pasien covid twitter aja udah horror gw diceritain temen betapa hopele nya ngurus ortu mertua diri yg positif nyari rumah sakit bener susah sakit bener mahal,-1,-1,-1
3288,tracking mahal yah kasih denda yg berat ngga pandangan bulu susah yah undang nya di tegakan susah sih kalo merasa jumawa jabatan anti peraturan selesai nya covid pengen udahan,-1,-1,-1
3289,minta pandemi cepet selese menjual vaksin ha gratis wae isih ono sing ora gelem ojo meneh bayar,-1,1,-1
3290,wamen keuangan ngomongnya spin dikit aja jd vaksin butuh biaya perusahaan swasta diminta tertib bayar pajak bisa menyelesaikan gosip gosip wajib byr pajak gosip peran swasta dlm vaksinasi gratis,-1,1,1
3291,pasar murah virtual putus mata rantai penyebaran covid hari rabu tanggal april jaksa agung ri bapak dr st burhanuddin membuka pasar murah virtual bulan ramadhan bentuk kepedulian dalam rangka membantu masyarakat warga adhyaksa,1,1,1
3292,seandainya salon murah keramas salon dah susah bener keramas tangan kemeng abis vaksin,-1,-1,-1
3293,tahun terpusing hidup income ga lebih abis jatah bayar pajak plat taon masukin bocah smp bayar uang gedungbeli kebutuhan itu ayok bisa corona cpt pergi,-1,-1,-1
3294,tes covid murah meriah ga perlu duit coba taro tanganmu dpn mulut buka mulutmu ambil nafas panjang katakan hahh km bs cium bau naga selamat baik ini hny tes awal utk keabsahan ttp diperlukan pcr,1,1,1
3295,kcg untuk pertama kalinya kucing punya anak anaknya bulan harus vaksin spill biaya vaksin kitten kalian gak mau bikin anggaran baru kucing ku nambah anggota baru jadi kaget langsung hehehehe,-1,-1,-1
3296,ih borma covid gini nya nerapin belanja minimal bayar pake debitcc biasanya gaada udah tau cashle disuru ambil dl atm tentu tidak mending gajadi belanja bodo ah,-1,-1,-1
3297,si bos kena covid otomatis kerja libur kalo gua gak masuk kerja gak digaji gimana masa minggu ga megang duit haduhh bayar ukt kan btw turut berduka jg si bos kena covid semoga cepet sembuh,-1,-1,-1
3298,bayar swabtest baik beli vaksin terus,1,1,1
3299,koalisi anti bayar vaksin jatah vaksin diberikan yang membutuhkan kaum marginal atau mereka divaksin duluan,-1,-1,-1
3300,abis liat biaya perawatan tmn yg kena covid aslik untung dicover pemerintah,-1,-1,1
3301,awal vaksin gotong royong emang bayar gratis msh jln ribut,-1,1,-1
3302,barusan ngintip biaya klaim covid utk sejuta kasus aja udh setara anggaran satu kementerian setahun,-1,-1,-1
3303,saudara gue test covid murah terus positif itu test lebih mahal jutaan eh negatif hshshsh,-1,-1,-1
3304,masker kampanyekan kalau di vaksin yo angel,-1,-1,1
3305,satu pasaraya dekat ada staf kena covid tak diarahkan tutup ada dah bayar,-1,-1,-1
3306,jakarta bersiap dlm hadapi covid jauh kalung anti virus nasi kucing jamu anti virus menteri tiktokan itu lagi dibuat promo pariwisata tiket pesawat murah si,-1,-1,-1
3307,org udh vaksin ya gw blm nih ahh gw nunggu vaksin yg bagus ah yg harganya mahal canda mahal,-1,-1,-1
3308,jends vaksin stasiun gratis atau bayar,1,1,1
3309,gak kaget lonjakan covid diingatkan ya gitulah dunia gak yang gratis gak bayar pakai uang kadang ya nyawa,-1,1,-1
3310,ya salahkan kalau dapet anggaran covid parah jakarta emang dikira ngecat genteng warna warni murah,-1,-1,-1
3311,vaksin sinopharm bayar sinovac astra zeneca ngga beneran gatau udah nyari ga nemu yg arahnya kesana,-1,-1,-1
3312,gue sedikit menggali dalam soal vaksin berbayar argumen hal mempercepat cakupan vaksin perlu diuji analisis yang ini vaksin mereka yg punya kemampuankeinginan untuk bayar jawabannya engga ya argumenmu ga guna,-1,-1,-1
3313,endorse covid ya kalo mahal gue ikut bu soalnya,1,-1,-1
3314,temen kl lwt tl jwb yaa sebenernya vaksin gratis ato bayar si yg blg bayar sekitr tp setauku gratis pgn vaksin jd ragu thx,-1,1,-1
3315,untuk mengetahui keakuratan covid tidaknya tes pcr biaya pcr mahal pcr antigen mahal itupun kurang akurat duh gusti rakyatmu sengsara pak presiden,-1,-1,-1
3316,mau rapid antigen murah bsk lusa orang rp dm aja yaa lokasi test kelapa gading,1,1,1
3317,kalo kena covid recoverynya mahal coy sampe dah,-1,-1,-1
3318,ada si kawan corona rame lgi beritanya kemanapun berpindah tempat biasa lingkungannya sulitnya sampe jka alasan diawali krna sdng pandemi kasian adiku bayar kuliah mahal ga keliatan kuliah ilmu yg didpt tdk maksimal,-1,-1,-1
3319,haji rukun islam muslim bayar aja bisa menunaikan mo swab covid kl perlu bisa berangkat diikutingerti ga bos usaha ente jd pejabat,1,-1,1
3320,vaksin gratis gamau vaksin bayar marah,-1,1,-1
3321,duit dibuat utk bayar sms mending bayar vaksin,-1,-1,-1
3322,ributin vaksin bayar vs gratis laahh vaksin wajib bayi aja yg haratis ada yg bayar yg ngga divaksin coba tanya kelas menengah ngehe yg punya bayi pilih vaksin puskesmas haratis ke dokterrs bayar,-1,1,-1
3323,andaikan berkecukupan cukup makan belanja nabung ngasih ortu bayar cicilan ga bakalan hoy gue alter ngews kn capek bayangin ga si ngews sm stranger dptin feelnya skill dewa blm lg resiko covid ga seenak ko jd lons,1,-1,-1
3324,disuruh vaksin ga banyak alesan giliran berita vaksin bayar koar,-1,-1,-1
3325,ya konsekuensinya ya yang lo bayar repot ya jalanjalan sayang covid ada sekitar loh tidak semudah warawiri hahahihi beban jadi direpotin tes iniitu yaudah jalani aja,-1,-1,-1
3326,corona kecelakaan cina minjemin duit negara buat bikin infrastruktur kalo gabisa bayar cina minta tanah negara lepasin covid biar gabisa bayar,-1,-1,-1
3327,kayaknya makan breadtalk setahun pas corona kelar makan siang laper lewat breadtalk ambil bayar auto makan habis jadi kepingin,-1,-1,-1
3328,gak lihat orang posting menceritakan pengalamannya selamat covid dia melanggar protokol kesehatan dia menghabiskan biaya ratusan juta rs ya,-1,1,-1
3329,vaksin disuruh bayar ternyata vaksinnya sinofest,-1,-1,-1
3330,sebelom banya vaksin geratis dulu vaksin jalur bayar ya pas kf release vaksin bayar ribut ehe pcr sampe gada ribut minta gratis,-1,1,-1
3331,bayar vaksin tu utk satu dos,-1,-1,-1
3332,efek vaksin tuh ga si sepekan vaksin kemarin batuk pas pagi bangun tidur mulai panas ya demam demam terakhir pas sekolah sih pasti ga masuk hari semoga covid ya waktu bayar ukt dramaga,-1,-1,-1
3333,covidiot bayar tagihan covid bkn cmn duit tp dgn malu jg,-1,-1,-1
3334,katanya banyak endorse covid yg dibayar mahal ya alhamdulillah udah swab hasil negatif hm aku selebgram,-1,-1,-1
3335,menunggu paket vaksin bayar plus homecare siloam yg ga kebayang brapa duit,-1,1,-1
3336,terlepas isu isu politik penanganan covid perlu wajib ya solusi gitu lho rakyat biar idup sebulan penuh makan bansos cuma segitu ahh beli cabe dipasar aja udah abis btw cabe mahal,-1,-1,-1
3337,kalo sertifikat vaksinasi buat bepergian berarti kalo mau bepergian pake bus kereta gitu gak usah bayar tiket,-1,-1,-1
3338,bantu saudara yg mudik membantu yg terbatas biaya mendapatkan surat tes covid dg donasi kita silaturahim panjangkan umur,1,1,1
3339,emak nonton gosip attaaurel nikah emak fia nikah mumpung corona bikin ja selamatan biar irit kalo udah ga corona mahal calonnya aku haha ga tapi aku bulan rumah teman seumuranku musim nikah jadi bahas nikah berkeluarga mulu,1,1,-1
3340,bir cek lab penyakit pake kis gak sih kalo test hiv gimana sih tata cara nya pake bpjskis gak kalo rapid test covid bayar gak capek khawatir mulu akhir akhir fwb ku meresahkan,-1,-1,-1
3341,covid kerja ekstra nutup biaya kuliah ada matakuliah yg ternyata ga kepegang kurangnya waktu untuk mengerjakan keperluan nilai kuliah alhasil ngulang alhamdulillah tetep syukuri semoga kelak beliau mengerti alasan ini,1,1,1
3342,vaksin berbayar murah biaya rawat inap oksigen,1,1,1
3343,kerumunan antrian vaksin maklumi yang mencari nafkah untuk biaya hidup denda baubau komunis tumpul kebawah,-1,1,-1
3344,emang sebenernya sampe masyarakat punya akses cukup mudah untuk vaksin ga logika vaksin disuruh bayar pemerintah jaman pandemi indo govtnya backtrack ide konyol sayangnya thailand kekeuh,-1,1,-1
3345,segeralah vaksin harus bayar wqwq,1,-1,1
3346,herd immunity tuh persoalan elo udah divaksin belum memilih vaksin elo angap ampuh disuruh bayar ngamuk,-1,-1,-1
3347,pasca selesai jadi mentri terawan ikut campur sektor pengembangan vaksin nusantara kemungkinan bikin proyek mahal jadi amburadul,-1,-1,-1
3348,vaksin bayar mengikuti kaedah yg dengan pcr bayar klinik swasta yg berbisnis indonesia,-1,-1,-1
3349,pandemi covid melihat sisi apakah sudah dijajah via bisnis perang dunia efisien mengeluarkan biaya besar untuk mengeruk keuntungan berlaku untuk negara superpower,-1,1,-1
3350,rs swasta tagih biaya perawatan pasien covid pemerintah nilainya luar,-1,1,-1
3351,yg nanyain dana covid sampe sekian ratus coba dibaca yang pake asuransi aja harus banyar juta pasien ada pasien belom biaya perawatan yg rusunawa wisma atlet rumah isolasi otg,-1,-1,-1
3352,zoo hari mau bawa anabul ku vaksin ada biaya jasa dokternya gak ya berapa ya guys biayanya makasiih,-1,-1,-1
3353,sumpah ya sampe kena covid deh sumpah gaenak udah obatnya lumayan mahal lagi test itu mahal,-1,-1,-1
3354,kasus positif covid hari serem angkanya skrg jadi beli vitakin beli aja deh yg penting tetep sehat nggak mikirin mahal gimana lg isolasi mandiri dlu soalnya tetangga yg positif huhu scared,1,1,-1
3355,alih alih belom vaksin alibi aja nunggu vaksin kf bayar ai hh,-1,-1,-1
3356,terus pake teori lama gratis distribusinya jadi berkurang jadi org bayar vaksin,-1,1,-1
3357,kmrn gembar gembor kalo yg bayar gua milih yg bayar sih biar gausah antri pas tbtb muncul katanya vaksin bayar trs harganya muncul trnyt sejuta langsung anjir mah dibisnisin tai gratis gamau antri,-1,1,-1
3358,penularan covid dmn penuh curigatindakan secepatnya ditunda sblm psti klo tdk terpapartdk adil utk ank yg butuh penanganan cepatini kmi hidup kota besar lohyg dikelilingi bnyk rs pilihan mulai dr yg murah smpe mewahtp sprti inikacausmua paniksmua bingung,-1,1,-1
3359,orang bayar milih vaksin covid ada yg dibeli perusahaan kalo milih bayarorang yg bayar pake pfizermodernasputnik ga milih ya terima aja yg ada dan gratis akun anti vak hoax ga nalar,-1,1,-1
3360,cerita tukang pikul jenazah corona patok harga mahaldirekrut pemkot detiknews,-1,-1,-1
3361,sekolah dibuka yakin ya gpp sih buka bebasin kena covid biaya tanggung dari pemeriksaan awal rehabilitasi kalau genom virus terbukti nularin kena pasal ngga gitu kalo sengaja langgar,-1,-1,-1
3362,apa jahat kejam covid nimbun masker sanitizer desinfektan dijual mahal korupsi bantuan sosial yang membutuhkan,-1,-1,-1
3363,teriakteriak ppkm ganggu rejeki gamau vaksin kemakan konspirasi vaksin bayar marahmarah mending berharap kitabisa nanggung hidup lo dah,-1,-1,-1
3364,blm selesai wacana vaksin gratis vs berbayar idealnya gratis cepat prakteknya gak gitu jg utk kalangan menengah atas yg pengen cpt vaksin bayar tetep pantau vaksin gratis tdk terganggu dg vaksin berbayar,1,1,1
3365,ngeributin vaksin bayar pdhl kan aja kayak kl lo punya anak trs tinggal pilih vaksin dpt puskesmasposyandu gratis di rs bayar vaksinnya wkwk,-1,1,1
3366,ayo kek vaksin jujur disuruh bayar rb gua rela deh gapape,1,-1,1
3367,mudik gapapa kalo kena corona bayar urus,-1,-1,-1
3368,vaksin wajib gratis gak usah aneh aneh suruh bayar otak dagang singkirin tuan,-1,1,-1
3369,happy birthday semoga murah rezeki dipertemukan jodoh baik tabah menghadapi cabaran hidup habis corona ketemu inshaallah,1,1,1
3370,vaksin gratis gamau entar kalo vaksin udah kudu bayar marah dasar warga kebanyakan protes gencar proker baik protes muyu ahh idup wkwk lucu,-1,1,-1
3371,mintol mintol dikira gue bakti sosial kalii lu butuh ya bayar laahh enak aja maunya gratis gak corona aja org udh stre corona ya lebih stre nya,1,-1,1
3372,masker pada nimbun obatobatan covid tabung oksigen dijual super mahal emang gilagilanya ya orang negeri,-1,-1,-1
3373,vaksin berbayar ngapa heboh sih percepatan yg berbayar sinovac yg males antri pingin bayar aja kan sah aja,-1,-1,-1
3374,hantaran lagi mahal kes covid harini,-1,-1,-1
3375,ang mahal magmahal ang hirap ng ldr covid stop,1,-1,1
3376,negara bu untuk bayar vaksin yg bayarnya pengusaha makro pajak yg membludak hm,-1,1,-1
3377,ada klg yg sejatinya bayar vaksin mandiri tp tdk mendapatkannya sebab merup wirausahawan yg bisnis mandiri tak dipayungi perusahaan kita sebut tdk vaksinable hehe,-1,-1,-1
3378,uangnya tinggal kerja tidak kena pandemi covid pemerintah punya hutang rs sebesar bingung cari uang mau bayar keburu hutangnya yg,-1,-1,-1
3379,ada yg steril kcgnya tp vaksin ku punya biaya salah satu ditempatku jarang betina zoo,-1,-1,-1
3380,udah seneng dibuka slot umum vaksin covid bayar ksetelah dibacabaca ternyata untuk karyawan swasta keluarganya dahlah yang pengangguran apa atuh,-1,-1,1
3381,ga bangga vaksin nanya puskesmas dah habis vaksin ma al takut kerumunan kalo yg bayar duit ku ga cukup bingung banget,-1,-1,-1
3382,dengarkan yg teriak vaksin covid bayar hilih yg gratis aja nolak yg bayar,-1,1,-1
3383,ek shahanshah ne banwak khud apna hi mahal tax payers ki mehnat ka udaya khoob mazak,-1,-1,-1
3384,ngomongin chip antichrist gue bilangbahwa chip dibilang kitab wahyu ya hp jelas simcard chip alat bayardll di hape jadi ga usah repotrepot mikir chip di vaksin pasti orang yg percaya chipga percaya simcard,-1,-1,1
3385,temen punya kantor dgn kary dpt vaksin sbg bentuk apresiasi tmn siap membiayai pembelian vaksin utk semua karyawannya trus syarat utk dapet vaksin ya ktp yg artinya ya wni lha trus mrk yg wna gmn gratis gak dapet bayar gak,1,1,1
3386,sumpah vaksin beneran bayar,1,-1,1
3387,ayo yang ditawari vaksin duluan asal bayar aparat setempat kok ya yg tega mencari celah ya,-1,-1,-1
3388,orangorang ekonomi lemah vaksin disuruh bayar piye lee,-1,-1,-1
3389,vaksin covid tak berguna dgn obat cacingan tekor mandar obat murah,-1,1,-1
3390,konsep vaksin berbayar gimana si ya tuhan untuk capai herd immunity ngga kebal kalo orang bayar untuk capai kekebalan ya yaa mending beli makan dong,-1,-1,-1
3391,grgr covid ambekan ae saiki terasa mahal,-1,-1,-1
3392,bapak presiden vaksin covid gratis ngga sih desaku bayar ditawarin yg bagus jt yg pling murah rb,1,1,1
3393,ga halal bihalal sekampung lockdown si mbak positif corona ketularan pemudik dr jakarta jempol ngetik ho hati yahh si mbak bayar utang gue udah taon,-1,-1,-1
3394,kupikir ga ada harga masker mahal mahal kek tahun tahun kejadian impact berat corona sih kita paksa beli keperluan baru yg darurat pemasukan engga linier,-1,-1,-1
3395,vaksin percaya iklan syampu murah percaya,1,1,1
3396,vaksin percaya aku bayar balik percaya,1,1,1
3397,nih mulut pengen ngunyah wae ya bingung mau jajan saldo sekarat wkwkwk biaya kuliah covid minggu lbh mahal drpd biaya kuliah semester,-1,-1,-1
3398,susah mau jadi perempuan seksualitas merdeka indonesia pendidikan reproduksi dibatasi vaksin utk melindungi organ reproduksi mahal bayar nakesnya cabul,-1,-1,-1
3399,korupsi bansos covid lockdown mahal,-1,-1,-1
3400,mendapatkan uang untuk bayar kontrakan wifi utang pada nagih bayarnya kagak kerja cari uang isolasi gara covid diberlakukan ppkm darurat tambah sulit cari uang untuk bayar kontrakan wifi utang,-1,-1,-1
3401,gw gamau jd orang yg koarkoar keluar rumah bacotan kosong tapi gw koarkoar vaksin vaksin buruan buruan vaksin tunggu diurusin pemerintah ga becus syukur kalo dpt gratis cepet tp kalo disuruh bayar lo rejeki beli aja,-1,1,-1
3402,seriusan kalo duit sekali kali biaya pap smearvaksin hpv kanker cervix beneran silent killer,-1,-1,-1
3403,pristiwa planet saturnus bayi tahan belum bayar biaya bersalin menolak pasien tidak kriminalisasi senyum untuk pasien gunain kartu gratis vonis pasien meninggal covid pasien tolak alasan disterilkan,-1,1,-1
3404,lambat vaksin dikomentarin disuruh vaksin alasan vaksin pilih giliran dikasi opsi bayar malah teriak,-1,-1,-1
3405,presiden negara mane dah bilang vaksin bayar,-1,-1,-1
3406,sandiaga usul biaya tes covid dialihkan untuk tes wisatawan negara betulan kapten dirigen anggota orkestra mainkan partitunya semua pemain cetak golnya,1,-1,1
3407,kayaknya potensi salah paham di klo vaksin berbayar semua vaksin dibuat berbayar pemerintah nahh gak bgt vaksin yg digunakan berbeda bkn artinya yg vaksin bayar lbh bagus merk vaksinnya beda mastiin gak ngambil jatah,-1,-1,-1
3408,sumpah deh dimana sih vaksin bayar gapapa deh aku pengen vaksin ga kebagian slot mulu pas daftar,-1,-1,-1
3409,orang permasalahin vaksin berbayar ga sadar selama swab swab kebutuhan perjalanan dateng acara bayar,-1,-1,-1
3410,orang yg hidup pedalaman enjoy banget wkwk mandi tinggal kesungai lapar tinggal makan metik ngantuk tinggal rebahan rebahan atas batu gak peduli covid gak mikir bayar cicilan gak mikir punya seenjoy itu,1,-1,-1
3411,dimana ane vaksin membawa bukti invoice kalo bayar jasa ane ngantornya jakarta ye,-1,-1,-1
3412,asuransi tengah pandemi gni emg sngat berguna yaa biaya utk perawatan covid mahal bet,1,-1,1
3413,pajak indonesia gede banget aja disuruh vaksin bayar duitnya dikentit kemane si,-1,-1,-1
3414,tempo hari ramai pongah bayar vaksin az terdiam,-1,-1,-1
3415,hari minggu kemarin depan rumah bapak nawarin jual sepeda rb katanya biaya rs istrinya kami bantu uang ga perlu jual sepeda singkat cerita dahulu koki kena phk covid barusan kontak nanya lowongan kerja,1,-1,-1
3416,punya cita duit buat bayar denda vaksin,-1,-1,-1
3417,cara cepat kurangi kasus covid ala king kibul wkwkland sbb kurangi test jgn diberitakan kerahkan buzzerp bayar survey kepuasan,-1,1,1
3418,biaya terpapar covid tuh mahal banget,-1,-1,-1
3419,test covid indo bayar gmn masyarakatnya jiper bayarnya test,-1,-1,-1
3420,antigen beli marketplace rb pake kliniklab murah rb covid ada yang membisniskan banyak menggiurkan soalnya kalo menurutku salah satu poin yg dikejar negara tracing seaffordable biar gampang tracking,1,1,1
3421,kelapa hijau mahal semenjak berita hoax alternatif pengobatan covid woy sbg penderita kalium rendah menangis liat,-1,-1,-1
